text,label
Positive sesuai pesanan terima kasih pas ank sya suka,3
"selalu repurchase deh buat produk ini... selain untuk bulu mata, ini juga oke banget buat ngerapihin alis akuuu dan tentunya terlihat natural yaaa",3
Kecewa deh beli helm sudah pakai bubble wrap tp masih lecet di bagian dalam visor helm lg. Berarti bukan lecet dari pengiriman. Tanggapan penjual juga tidak baik.,4
kaca malah jadi buram. cairan ini baunya seperti porstex. hati hati dalam membeli,1
packing oke..sdh sering beli disini..sippppp.,3
Ada karat sedikit di bagian resletingnya sama jaitan sedikit kurang rapih di bagian dlm. Tapi Overall bagus sih.,2
"Waktu itu beli di e-commerce sebelah bagus banget, jahitannya rapi. Tapi kenapa pas beli di sini jahitannya nggak rapi. Kayak buru2 buatnya ??, serius sih agak kecewa. Padahal udah excited banget. Semoga pas mau beli lagi nggak kayak gini ya ??",4
Lampunya terang. Pas di kepala. Produk yang diterima lengkap.,2
sedikit masukan klw utk buble warp agar bagian dalam juga di bungkus jika ada pemesanan brg yg dibungkus bersamaan dgn lampun yg mudah pecah. terima kasih????,1
penjual cepat tanggap. barang cepat sampainya. terima kasih,2
"pesen 2 lapis, dikasih selapis, untung aja visornya aman, amsyong",0
pokoknya top...?????? bintang yg bicara ??????,3
Keren dan bagus,3
dikirimnya lamaaa,0
saya bru pakai 4 hari tp sdh berbulu dan kelipet2..,4
"Untuk pengiriman antar pulau penjual hanya packing dg 1 lapis kresek. Alhasil dusnya babakbelur penyok & sobek sana sini, padahal ini mau utk kado. Barang2 kecil saja di olshop lain dipakein bubble wrap & kotak double. Mana lama bgt baru dikirim, order Sabtu dikirim Senin. Shame on you ????",0
Sekian kalinya beli di tuang coffee...terbaaiikk,3
Selalu suka sama body wash ini ??,3
"slow respon, kecewa berat, sampe 1jam batal otomatis karna ga diproses",4
Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,1
Proses barang sampe pengirimanmya lamaaa,0
"Paketnya udah dibubble wrap tapi tetep aja penyok, syukur dalemnya gpp. Berfungsi dengan baik, tapi entah nggak disemprot aernya rembes ke lantai. untuk Qualitynya oke aja sesuai harga lah.",2
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",4
"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini",0
"dateng2 udah robek bungkusnya & kertas kotor. udah wanti2 ke penjualnya pdhal biar ga kayak gini eh tetep aja begini, bingung??",1
Material Produk Bagus. Ukuran Produk Sesuai. Produk Sesuai. Kualitas Produk Bagus.,2
Desainnya cantik ??. Warnanya cantik ??. Kualitas produk bagus ??.,2
Kulit jadi cerah. Cepat meresap. Cocok di kulit kombinasi. Cocok di kulit berminyak. Kemasannya lucu ??. Penjualnya ramah banget. Cocok di kulit normal. Proses pesanan cepat. Cocok di kulit kering. Respon penjualnya top. Cocok di kulit berminyak. Packaging rapi. Packaging aman ??.,3
"agak kecewa sih,jilbabnya ukuran kecil banget,gak bisa dipakai untuk dewasa..",4
rasanya gak enak kuah nya masa kentel di bnyakin air malah asrep gak karuan pokok nya pretttt,0
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
Buku yang sampai Warna kertas agak Kuning kaya kertas buram.,0
Lagi musim hujan. Tidak dibungkus yang aman dan rapat. Jadi air hujannya masuk,4
LCD kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek,4
kurang bass tapi Harganya terjangkau. Proses pesanan cepat.,2
"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen",2
ini pembelian ke 2 tidak mengecewakan... belum di unboxing...makasih banget bang next order lagi...,3
produk mantap packingnya bagus,2
saya kira dapet lengkap kurang ternyata apa solusinya?,1
"proses pengiriman lambat banget dan balasan chat lambat bangeeet juga, minta cancel gak bisa",0
kirim celananya ga sesuai ukuran,4
baru d pake seminggu rusak,4
"barang sudah sampai tujuan , hanya saja sebelum dikirim mohon perhatikan barangnya terlebih dahulu.",1
"Beli abon 2 srundeng 2 tapi salah dikasih srundeng semua 4 jd ga jadi dpt abon krn klo retur hrs ngirim brg yg salah, ribet..",0
"barang jelek mudah hancur..dipakai ngebor langsung rontok mata bor nya..kaya nya cuma dri besi biasa l,, sesuai harga",0
"Pengiriman super cepat,barang sesuai pesannya.",2
mantap!..jgn ragu2..langsung saja booking....recommended!..,3
barang bagus kualitas oke,2
"Order 30pcs datangnya 29pcs. Ketahuan nya setelah dibongkar dan diberesin masuk ke kotak, ada satu kemasan 5 yg isinya cuma 4!!! Complain ditolak, krn gaada video unboxing.. Ternyata Unilever Official Account pun tak bisa dipercaya.. ??????",1
"duh kok ga belajar dr pengalaman ya banyak yg complain datangnya dalam keadaan retak , sy kira sudah diperbaiki pelayanannya",0
Sablonan kurang bagus. Pas di cuci ancur sablonannya,4
"pesan tanggal 2 Maret jam 9 pakai pengiriman instant, sampai nya tanggal 3 maret. Padahal sudah bayar mahal, dikirimnya keesokan harinya. bukan salah pengantarnya, driver go-send nya sudah mengantarkan paket dengan baik. tapi durasi proses dari toko sangat lama. padahal butuhnya tanggal 2 maret makanya saya pilih pengiriman instant. saya juga sudah tanya pihak toko jika paket bisa dikirim hari itu juga atau tidak, jawabannya bisa. Tapi kenyataannya paket saya tidak dikirim pada hari itu juga. kalau tidak bisa dikirim hari itu juga ya bilang. Saya juga sudah ajukan cancel pesanan juga tidak ada respon dari penjual. Pelayanan sangat sangat buruk. Tidak recommended. Semoga lebih baik lagi kedepannya.",1
beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,0
SANGAT TIDAK RECOMMENDED!!!,0
Bahannya nyaman ??. Nyaman di punggung. Beban tersebar merata. Desain ergonomis. Gampang dipakai. Penjualnya ramah banget. Bahannya fleksibel.,2
barang yg dikirim tidak ada dilist barang yg surah ditulis tapi dianggap ada. padahal yg bikinnlist penjual sendiri. dia yg menginkarin sendiri,4
"Ga jelas ga ada instruksinya, rakitnya ginana... sepertinya juga barangnya beda sama yg saya pesan.",0
Bahanny ga enak,4
"Packing perbaiki ,buku datang sudah penyok",0
"Beli abon 2 srundeng 2 tapi salah dikasih srundeng semua 4 jd ga jadi dpt abon krn klo retur hrs ngirim brg yg salah, ribet..",0
sesuai deskripsi...barang sampai dgn keadaan baikPackaging aman ??. Respon penjualnya top. Barangnya original ??.,2
Barang bagus banget asli dengan harga sgni dpt quality wireless microphone kek gni the best,2
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
"seller helpful banget, barang sudah diterima dengan baik dan sudah di tes ????",2
"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir HARUSNYA SEBELUM DIKIRIM DITES DULU, TOH PACKAGINYA TIDAK ADA SEGEL DITES DULU BOLEH KAYAKNYA SAYANGNYA BINTANG MINIMAL 1 NOT RECOMMEND",0
rasanya kaya buav*ta. gk worth it,1
"kualitas barang cukup bagus, sudah sering belanja di toko ini, kemasan sederhana",2
rasanya kaya buav*ta. gk worth it,1
"Selalu suka dengan sabun ini, enak dan segar� apagi dipakai setelah olahraga",3
"TOKO TERBODOH YANG PERNAH ADA! 1. Packing ancur, tidak di packing sama sekali barang rusak. 2. Pesanan tidak sesuai. 3. Tujuan saya membeli di toko bodoh ini adalah membeli USB mini Fan, sebelum order tanya apakah barang ini ready? Toko menjawab ready. Hasilnya paket sampe di rumah di selipin uang refund USB mini Fan tersebut. Klk barang KOSONG cancel aja Tolol. SAYA HARAP PARA CUSTOMER BERPIKIR BERKALI KALI UNTUK BELANJA DI TOKO TOLOL INI. Dari pada kecewa setelah membeli nya. Terimakasih.",0
"Barang yang datang tidak sesuai harapan, tidak seindah di gambar :(",4
"Mic-nya ternyata tidak berfungsi sejak awal",4
"Kemasan terbuka, minyak tumpah ke mana-mana, sangat mengecewakan.",4
"Dari 4 barang yang saya pesan, hanya 2 yang bisa digunakan, itupun ada cacatnya. Mungkin rusak saat pengiriman karena packing-nya kurang aman.",1
"Barangnya oke, pengirimannya juga cepat, tapi penjualnya terlalu baik dan ramah, bahkan hari Minggu pun tetap kirim. Semoga selalu diberkahi dan sukses. Terima kasih banyak.",3
"Pengirimannya lama banget, minta warna tertentu tidak dikabulkan, sangat tidak puas...",4
"Printer yang dikirim ternyata rusak. Adminnya online, tapi tidak menjawab chat saya saat mau klaim garansi.",1
"Pengirimannya super lama, harus ditanya dulu baru ingat mau kirim.",0
"Pengirimannya sangat cepat, packing-nya juga rapi dan bagus, harganya oke banget, dan yang penting barangnya asli. Tidak menyesal belanja di sini, semuanya memuaskan! Terima kasih banyak untuk penjualnya.",3
"Sangat kecewa!!",0
"Penipu, ini bukan 90 yard, bohong!",0
"Nomor serinya valid, barangnya ori ya?? Berfungsi dengan baik. Packing aman banget ??.",2
"Tampilannya sih oke, tapi resletingnya macet. Giginya rusak satu.",4
"Respon penjual cepat, proses dan pengiriman juga cepat. Model dan bahannya oke, tapi kualitas jahitannya kurang bagus! Coba lihat deh di gambar, banyak kerutan di jahitan pundak, lengan, dan kerah. Jadi bingung mau dipakai, kalau tidak dipakai sayang, tapi kalau dipakai malu juga. Tolong diperhatikan ya, penjual. Terima kasih.",1
"Penjualnya recommended",3
"Mantap banget!",3
"Barang yang saya terima tidak sesuai dengan pesanan saya.",4
"Trigger L2 R2 nya jelek banget, parah ***.",0
"Maaf, cuma bisa kasih 3 bintang. Saya dapat barangnya penyok dan pelornya hilang satu. Respon dan pengirimannya juga lambat.",4
"Pengirimannya lama banget. Sudah pesan dari hari itu, tapi tidak dikirim-kirim. Beberapa hari kemudian baru dikirim.",0
"Bahannya dan modelnya bagus, tapi ukurannya terlalu kecil, sudah pesan satu ukuran lebih besar tetap saja pas. Modelnya kekinian.",2
"Chat tidak dibalas, kuota 50GB yang dijanjikan tidak masuk, sangat mengecewakan.",0
"Adminnya responsif dan ramah saat ditanya-tanya, barang cepat sampai dan rapi. Cara instalasinya juga dijelaskan lengkap, bahkan dipandu. Adminnya sangat membantu dan baik, recommended banget. Pasti akan beli lagi di sini. Puas banget.",3
"Produknya sesuai dengan deskripsi penjual. Harganya juga terjangkau. Pengirimannya juga cepat. Tapi kualitasnya beda dengan yang asli, seperti tingkat presisi dan finishing-nya. Agak susah diputar untuk setting. Bautnya juga terlalu panjang, padahal yang asli yang panjang hanya untuk kamera saja, jadi malah bikin helm jadi berat.",1
"Harganya terjangkau, recommended. Warnanya sesuai, pengirimannya cepat cuma 2 hari sampai, respon penjual juga cepat, kondisi barang bagus dan warnanya cantik banget, kurirnya juga baik. Telepon sampai 4x untuk memastikan alamatnya. Terima kasih, penjual. Fotonya tidak ada, adanya video. Jadi, saya screenshot dari video.",3
"Payah... packing-nya asal-asalan, plastik pembungkusnya mana?",0
"Produknya selalu bagus, sudah beli yang ke-2. Mantap! Semoga laris manis.",3
"Saya tidak menerima produk apapun dari kurir, dan kurirnya tidak menghubungi saya kalau barang sudah diantar dan dititipkan ke siapa. Karena saya belum menerima paketnya, saya mengajukan komplain.",1
"Bukunya original, bagus, tidak ada cacat. Sayangnya, respon dari penjual sangat lama, bahkan tidak direspon.",4
"Respon penjual sangat buruk, ditanya hari ini, baru dijawab besok.",0
"Ternyata barangnya KW, padahal saya kira beneran promo.",1
"Barang sudah sampai dan berfungsi dengan baik. Terima kasih.",2
"Responnya jelek sekali.",4
"Respon cepat, pengiriman cepat, barang sesuai, penjual recommended.",3
"Penjual ramah, sabar menjawab semua pertanyaan, barang sampai tepat waktu, mesin sudah dicoba dan berfungsi dengan baik. Semoga awet, terima kasih.",2
"Sesuai deskripsi. Produk berfungsi dengan baik. Packing aman ?? Harga bersahabat ??",3
"Maaf ya, produk ini saya kasih bintang 1 karena begitu disemprot pertama kali, sprayernya langsung rusak. Sudah coba diperbaiki, tapi tetap tidak bisa. Sepertinya, Kahf harus ganti supplier botol deh.",4
"Barang yang dikirim tidak sesuai, walaupun tidak harusnya 2 warna jangan hanya satu warna.",1
"Kemasan oke, aman banget. Isinya banyak banget. Produknya nyaman dipakai.",2
"Tidak ada talinya??",4
"Pesan 4 box, yang disegel plastik hanya 1, yang 3 lainnya tidak ada segel. Apa maksudnya ya, kenapa dibedakan seperti ini? Bagaimana kebersihan masker ini?",1
"Box-nya tidak dirakit.",4
"Mantap, sangat bermanfaat.",2
"Saya menyesal pakai yang same day. Rugi, pengirimannya lama.",1
"Berat barang di deskripsi 4,5 kg. Padahal, berat aslinya dari kurir cuma 1 kg. Jadi, ongkirnya mahal banget, dan harus komplain untuk dapat refund. Merepotkan.",0
"Kalengnya penyok :(",4
"Dengan harga segitu, lumayan bagus, saya suka??",3
"Ada beberapa kalimat yang kosong. Saya sangat kecewa, dan itu sangat mengganggu saat membaca.",4
"Jahitannya tidak rapi, ada 2 jahitan sambungan di depan dan samping.",4
"Saya menyesal pakai yang same day. Rugi, pengirimannya lama.",1
"Sejauh ini, kualitas dan bentuk pellet paling bagus dari semua toko yang pernah saya beli. Packing oke, pengiriman juga cepat, recommended banget pokoknya ????",3
"Jelek banget.",0
"Dipaksa beli. Setelah checkout, hati-hati saja sama toko ini.",1
"Kualitasnya kurang bagus, kalau dipegang masih terasa seperti stiker, dan benar saja, setelah dites gampang terkelupas. Tidak recommended, kualitas seperti ini banyak yang lebih murah.",4
"Barang tidak sesuai dengan pesanan.",4
"Packing-nya sama sekali tidak ada dus dan bubble wrap...",1
"Barang sudah diterima sesuai deskripsi, dan pengirimannya cepat. Terima kasih.",2
"Bahannya bagus, kainnya bisa melebar dan elastis.",2
"Saya sudah jadi pelanggan Transpulmin Baby di toko ini (Menarini Health & Beauty) dan produk lainnya. Respon toko cepat, dan Transpulmin Baby ini sangat cocok dengan kulit bayi. Cepat meredakan flu dan batuk pada bayi. Menggunakan bahan alami, melembapkan kulit bayi, aman untuk kulit bayi, tanpa bahan pengawet, dan tidak memicu alergi. Pokoknya, mantap deh.. ??????",3
"Sangat mengecewakan.",4
"Ikannya bagus dan sehat. Mantaaaaap.",3
"Mengirim barang tidak sesuai pesanan, sangat menjengkelkan!!!!!!",0
"Pengiriman cepat, buku dalam kondisi baik.",2
"Pesan 3, yang sampai cuma 2. Semoga berkah deh yang curang.",0
"Terima kasih, Gan, barang sudah sampai dengan selamat.",2
"Pesanan sesuai deskripsi, pengirimannya cepat.",2
"Terima kasih, barangnya bagus banget.",3
"Barang original, pengemasan sangat baik dan cepat, penjual sangat responsif.",3
"Flash disk-nya sudah sampai dengan selamat. Packing-nya aman banget, rapi, dan game-nya aman bisa dimainkan. Sepertinya dapat bonus game juga di dalamnya. Terima kasih, Kak! Semuanya lengkap, dan game-nya seru!",3
"Maaf untuk penjual, cuma bisa kasih 2 bintang, karena barang yang dipesan tidak sesuai dengan yang diterima. Saya pesan kepala gesper yang hitam polos sesuai gambar dengan kode 2, tapi yang diterima bermotif, jadi tidak sesuai harapan. Mau komplain juga malas, karena saya anggap tidak terlalu penting. Semoga ke depannya penjual lebih baik lagi dalam pelayanan.",4
"Tokonya sombong, barang rusak minta dibebankan ke konsumen. Tidak usah jadi penjual kalau bubble wrap dibebankan ke pembeli.",0
"Barangnya bagus, cepat sampai ????",2
"Hati-hati ya, teman-teman. Saya beli tiga, terus satu benar-benar tidak bisa dipakai. Sengaja kasih bintang satu, lagian saya chat abangnya tidak direspon.",1
"Roll diambil 1/4. Potongannya juga sudah tidak lurus. Jualan yang benar, jangan cuma mau untung saja.",0
"Tidak recommended. Produk sih oke seperti biasa. Tapi packing cuma pakai amplop kondangan putih dibungkus plastik. Ya, jebol semua obatnya. Padahal buat stok. Parah banget deh. Di chat tidak dibalas. Kapok deh saya belanja di sini.",1
"Mac hancur, padahal sudah pakai bubble wrap. Karena kardusnya cuma menempel saja di Mac, jadi ketindih-tindih, pecah.",0
"Sekali pakai langsung rusak.",1
"Barangnya original ??. Berfungsi dengan baik.",2
"Barang tidak bagus, murahan.",0
"Barang sampah. Kecewa belanja di sini. Modbo rusak kok dikirim.",0
"Game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, penjual super responsif. Terima kasih Gan, recommended banget beli game di sini.",3
"Ini retak, bagaimana ya? Apa pembungkusnya tidak dicek dulu sebelum dikirim?",1
"Bukan jam diskonan yang mahal, tapi jam yang sesuai dengan harga beli dan kualitasnya.",2
"Barang cuma bisa dipakai seminggu. Uapnya tidak keluar lagi. Kecewa banget. Jadi tidak bisa dipakai. Buat yang lain, jangan cuma karena murah jadi beli ya. Barang cuma tahan seminggu.",4
"Pashminanya pendek, tidak seperti yang ada di deskripsi.",1
"BARANG TIDAK BISA DIPAKAI ?????????????????????????????????? PARAH BANGET INI MAH.",0
"Barang sudah sesuai, tapi responnya sangat lambat. Saya minta dikirim pakai sameday (6 jam). Barang baru diantar dan diterima di hari ke-3 (transaksi sebelum jam 11 siang). Packing barangnya sangat seadanya. Tidak recommended deh kalau mau barangnya cepat sampai.",1
"Pie susunya berjamur, padahal baru disimpan sekitar semingguan dan tanggal kedaluwarsa masih sebulan. Biasanya kalau beli di Bali tidak seperti itu. Jadi, buat teman-teman yang beli pie susu, hati-hati ya. Sedih juga, sudah disayang-sayang mau dimakan, eh pas mau makan ternyata jamuran, terpaksa dibuang ???? Sudah chat juga ke penjualnya, katanya karena tidak dimasukkan ke kulkas. Tapi dulu pas beli di Bali juga tidak dimasukkan kulkas sih... FYI saja buat teman-teman yang mau beli ya.",1
"Pesan 4, yang datang cuma 3. Yang satu boxnya kosong, tidak ada isinya.",1
"Mantap, sesuai pesanan, jos.",3
"Mantap.",3
"Memory sudah saya pasang. Ada 4 keping 8 GB DDR3, semua berfungsi dengan baik. Pengiriman lumayan cepat. Penjual recommended ??",3
"Puaaaaaaaaaaaaaaaaaaaaaaas...",2
"BARANG TIDAK DIKIRIM, DELI RAJA DRAMA DI E-COMMERCE INI ATAU YANG LAIN. JANGAN BELI DI SINI KALAU MEREKA ADA PROMO. SAAT KOMPLAIN DAN MAU KEKURANGAN BARANG DIKIRIM PUN TIDAK DISETUJUI ALASAN STOK KOSONG. JADI DANA DIKEMBALIKAN SESUAI HARGA PROMO. KALAU TIDAK NIAT BIKIN PROMO, TOLONG TIDAK USAH BIKIN. KALAU NAMA DELI JELEK, KAN DELI SENDIRI YANG RUGI. BYE, TIDAK AKAN BELI DELI LAGI.",0
"Seharusnya lucu, tapi sayangnya ada noda-noda kuning di beauty blendernya...",4
"Pesan warna biru, dikirim warna pink. Padahal buat anak cowok, packing lambat sampai 24 jam, kecewa.",4
"Parfum datang kondisi terbungkus rapi, tapi saya curiga kenapa aromanya sudah tercium sampai keluar padahal belum dibuka dari kardus luarnya. Begitu saya buka kardus luar, ternyata kardus dalamnya basah, kemudian saya buka dan isinya tinggal sedikit sekali. Saya tidak tahu siapa yang salah, bagian pengemasan atau pengiriman. Mohon dievaluasi lagi, terima kasih.",1
"Mantap, barang cepat sampai, barang bagus, penjual responsif banget, packing-nya oke banget, aman sampai di tempat. Barangnya keren banget.",3
"Bagus banget, puas dengan Carote. Ditunggu promo-promonya lagi. Terima kasih ya.",3
"Yang dipesan merah, yang datang biru. Parah.",4
"Barangnya original, harganya murah, pengirimannya cepat. Terima kasih, Tokopedia, terima kasih, penjual, dan terima kasih untuk para kurir. Semoga kita sehat selalu dan dijauhkan dari segala macam virus. Cepat sembuh Indonesiaku. Love ya!",3
"Mantap, barang oke.",2
"Dendeng yang saya terima ada beberapa yang muncul jamur putih di permukaannya. Rasanya juga banyak ketumbarnya, jadi kasar sekali waktu dimakan. Penjual, mohon perhatikan kualitas produk sebelum dijual. Terima kasih.",1
"Barangnya tidak dikirim :(",4
"Waw, murah banget, packing-nya rapi, produknya bagus, keren, mantap. Sangat memuaskan deh pokoknya hehehehe.",3
"Tolong dicek dulu sebelum dikirim ya, khususnya SD.",1
"Yang dikirim rusak, komplain tapi tidak jelas.",0
"Beli 2 kotak isi total 20 buah pie, ada 5 buah yang sudah berjamur. Padahal, paket langsung dibuka setelah diantar kurir, dan tanggal kedaluwarsa juga masih 1 bulan lebih. Coba cek ulasan, banyak pembeli juga mengalami masalah pie berjamur. Kontrol kualitas pie susu ini jelek sekali. Kasihan reputasi toko ini ikut rusak gara-gara produk yang tidak dijaga kualitasnya oleh pemilik produk. Maaf ya, Kakak penjual, ini ulasan jujur. Mungkin bisa disampaikan kepada produsen agar memperbaiki kontrol kualitas produknya.",1
"Respon penjual oke. Packing rapi. Pesanan sesuai. Kukisnya enak, teksturnya pas, cuma masih kemanisan menurut saya. Kalau dikurangi sedikit manisnya, lebih oke ??????",2
"Produk sesuai. Produk berfungsi dengan baik.",2
"Kecewa dengan pelayanan toko ini, dan menyesal dengan toko ini. Paket lama datang, dan tidak sampai di tempat tujuan. Kalau boleh saya sarankan kepada pembeli lain, jangan pesan lagi deh barang di sini, mereka tidak bertanggung jawab.",4
"Barangnya bagus, semoga awet.",2
"Baru dipakai sekali langsung koyak... bahannya tipis... pengirimannya lama.. chat tidak pernah dibalas.. tidak recommended...",1
"Pengiriman kilat, cepat banget sampainya, beli malam dan langsung dikirim. Harganya juga jauh lebih murah. Terima kasih!",3
"Barangnya bagus, mewah banget. Sudah dicoba juga, bulu-bulu yang menggumpal tertarik juga. Bagus pokoknya.",3
"Warnanya lucu banget. Recommended, harga murah tapi tidak murahan. Next, akan order lagi.",3
"Ukuran mur di kepala gorillanya tidak sesuai dengan ukuran mur untuk holder handphone, begitu juga dengan kamera saya. Sangat mengecewakan. Jadi, sama sekali tidak bisa digunakan. Tolong kasih solusi dong.",4
"Check-in-nya gampang banget, cuma kasih lihat invoice sama KTP. Next, mau order voucher lagi di sini, terima kasih.",3
"Pipetnya tidak dikirim...",1
"Pengiriman tepat waktu. Kondisi paket dan barang diterima dalam kondisi baik. Sudah dicoba dan berfungsi dengan baik. Terima kasih dan sukses selalu.",2
"Barang sudah diterima dengan selamat, dan barangnya muantaaap sekali. Maju dan terus berkembang buat tokonya.",2
"Kan pesanan warnanya yellow, yang dikirim gray sih hmmm.",1
"MANTAPPPPP.",3
"Barang sesuai pesanan dan pengirimannya cepat, terima kasih yaa :)",2
"Saya baru pakai ini karena habiskan stok yang sebelumnya. Yang sekarang kualitasnya buruk karena cair, beda dengan yang sebelumnya tidak cair. Padahal, awalnya saya suka produk ini. Disayangkan saja kualitasnya turun karena dicampur cairan.",1
"Penjual sangat slow respon, pengirimannya lama. Baru kali ini ada yang saya kasih bintang 1. Bukan karena barangnya, tapi karena respon penjualnya.",0
"Sudah mengikuti prosedur penggunaannya, lemnya tidak bisa lengket. Masa habis di lem sudah kering, sudah dikasih lakban sesuai prosedur, sandal yang dilem bisa ditarik. Sangat menjengkelkan.",0
"Memang rasanya seperti basi apa gimana? Kok begini amat, seperti bau tong sampah.",0
"Selangnya robek, tasnya juga robek di sudut.",1
"Hati-hati untuk yang beli alat ini. Saya baru pakai 2 kali, dan besinya copot dari basenya. Penjual tidak memberikan solusi, padahal saya meminta replacement, bukan refund. Saya sarankan untuk membeli merek lain daripada membeli barang cacat dari toko ini.",1
"Saya pesan lilin angka 1 dan 6, tapi yang dikirim angka 7. Angka 6-nya sudah benar, padahal waktu beli saya sudah jelaskan mau angka 1 dan 6. Saya tidak bisa kirim fotonya karena barangnya sudah saya buang karena tidak bisa dipakai. Saya sudah tunggu beberapa hari, tahu-tahu sampai barangnya, dan pas dibuka yang dikirim lain dari yang dibeli. Saya cuma pesan untuk ke depannya belajarlah yang teliti sebelum barang dikirim.",1
"Pelayanannya sangat buruk.",0
"Penjual angkuh. Pembeli itu raja, harus dilayani dengan baik. Kepuasan pembeli adalah prioritas utama. Lah, kok malah angkuh dan sombong? Makan tuh duit haram. Ini pertama dan terakhir saya belanja di online shop ini, cih!",0
"Untuk jar, bahannya bagus. Bahan-bahan yang lain lumayan. Tapi untuk tutup jar pita, tolong diperhatikan lubangnya terlalu besar, jadi gampang ditarik sampai lepas. Tapi terbalik dengan tutup stik, lubangnya kekecilan, stik plastik tidak bisa masuk. Akhirnya harus diganti tutup stik jadi tutup pita. Tapi ya, PR mengerjakannya karena sudah diikat kecil-kecil. Maaf kalau review-nya agak panjang. Untuk yang lain, bagus.",1
"Bagi yang mau beli game pass, bagus nih di toko ini. Dilayani sampai selesai. Terima kasih, Ngab.",2
"Tidak sesuai gambar, tidak dijahit, cuma disambung pakai obras. Bahannya tipis, kecewa.",4
"Respon cepat, next bakal order lagi di sini, terima kasih.",3
"Jamnya berfungsi normal. Ukurannya sesuai. Modelnya keren banget.",3
"Ribet pemakaiannya, tidak disarankan beli.",1
"Ikannya bagus dan sehat. Mantaaaaap.",3
"Bagus, sesuai ekspektasi, original, pengiriman cepat. Cuma pada bagian tombol 'Adjust' agak masuk ke dalam, jadi agak susah ditekan. Kalau tombolnya bagus, saya langsung kasih bintang 5 hehehe.",2
"Terima kasih, pelanggan saya suka.",3
"Terima kasih ya, berfungsi dengan sangat baik. Produk nyaman & mudah dipakai. Packing aman ?? Kualitas bahan tinggi ??. Dijamin termurah.",3
"Produknya bagus dan berfungsi dengan baik.",2
"Agak kecewa sih, jilbabnya ukurannya kecil banget, tidak bisa dipakai untuk dewasa.",4
"Baru pakai 15 menit sudah rusak, padahal tidak jatuh dan tidak terbanting.",1
"Jujur, lumayan kecewa banget dengan klaim wangi mint eucalyptus. Pasti yang terbayang wanginya seperti minyak kayu putih, tapi pas datang benar-benar tidak ada wangi mint atau eucalyptusnya. Atau memang hidung saya yang salah? Yang jelas, wanginya bikin enek dan pusing, bukan menyegarkan seperti minyak kayu putih. Terus, tidak dapat free pouch juga.",4
"Mantap, pengirimannya sangat cepat, produk aman.",2
"Buat Xiaomi 9T cocok, tombolnya empuk, bentuknya keren.",2
"Tidak benar nih, harusnya yang datang itu meja utuh, malah baut-baut tidak terpasang, dan baut-bautnya kecil banget... Mau di lem?? Ngaco nih ****** !",0
"Selalu langganan di sini, mengumpulkan recehan menjadi emas.",3
"Bagussss.. Selalu repeat order.",3
"Pelnya lebih kecil dibanding dengan spin mop merek lain, jadi kalau menyimpan tidak menghabiskan banyak space, bahannya lumayan tebal ??",2
"Untuk barang dengan harga yang cukup mahal, saya berekspektasi tidak ada air bubble pada pinggiran lubang home button dan kamera. Saya sudah coba beberapa kali untuk memperbaikinya, tetapi sepertinya bukan salah pada pemasangannya.",1
"Sangat kecewa banget, pengiriman barang lama sekali, tidak sesuai dengan waktu estimasinya dan melebihi sampai 3 hari lebih dari waktu estimasinya. Kecewa.",4
"Padahal saya sudah kasih Note warna MERAH dan saya sudah chat ke penjual juga, yang datang malah warna UNGU! Error nih yang jual, kesel saya.",0
"Orang dapat barangnya bagus, tapi saya dapat yang patah.",4
"Barang cepat sampai, penjual fast respon, cuma dapat produk yang covernya agak lecek.",2
"Bahannya lembut dan empuk, enak, tidur jadi lebih enak, tidak pegal-pegal lagi pas bangun tidur. Bye-bye salah bantal. Material bagus dan halus. Ukuran sesuai. Bagus banget! Harga terjangkau.",3
"Baru dipakai 1 malam, langsung ngedrop.",4
"Barang cepat panas dan rusak.",4
"Belum dimainkan, barang sudah cacat. Mana nomor angkanya ada yang pudar lagi, parah deh.",0
"Sangat kecewa. Produk terkesan sudah dipacking ulang (lembaran dan berat tidak sesuai dengan yang seharusnya).",4
"Bocor!",0
"Tidak berfungsi sama sekali produknya. Kutu tetap masih ada dan tidak mati. Kecewa, tidak sesuai speknya.",4
"Rapiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiih.",3
"Beli packing dus sama bubble wrap, tapi dus tidak dikirim... Mohon diperhatikan kembali.",1
