text,label
parfum datang kondisi terbungkus rapi namun saya curiga kenapa tercium aromanya sampai keluar padahal belom dibuka sama sekali dari kardus luarnya. begitu saya buka kardus luar ternyata kardus dalamnya basah kemudian saya buka dan didalamnya isi parfum tinggal sedikit sekali. . saya tidak tahu yg bermasalah di oengemasan atau pengiriman. mohon racun dievaluasi lagi terimakasih,1
"Mantap barangg cepeatt sampaii objek mengampul penjual nyaa fast respons banget, packingan oke banget aman tiba di tempatt. . barangnya kerennn bangettt",3
"baguus banget, puaslah dengan carote. ditunggu promo2nya lagi. makasih ya",3
Yang di pesan kemerahan yg datang nila serangan jantung,4
"Barangnya original, harga murah, pengiriman cepat. terimakasih tokopedia, terimakasih seller dan terimakasih untuk para kurir. . semoga Kita keselamatan selalu dan dijauhkan Doktor segala macam virus. . Cepat sembuh Indonesiaku. . Love ya!",3
"mantap, benda oke",2
Dendeng yg sy terima ada angka yang muncul jamur putih di dipermukaan dagingnya. Untuk rasa banyak sekali ketumbarnya sehingga waktu dimakan rasanya kasar sekali. Seller mohon diperhatikan kualitas produk sebelum dijual. Terima Kasih.,1
Ga dikirim barangnya: (,4
"waw murah bangetttt, packingnya rapih, produknya bagus keren mantap. sangat uhuuy pisan deh pokoknya hehehehehe",3
tolong di kawalan sebelum dikirim jadi khususnya sd,1
"yg dikirim rusak, ajukan komplain tp gak jelas",0
"Beli 2 kotak tubuh total 20 buah pie terdapat 5 buah pie yang sudah jamuran. Padahal paket langsung dibuka sesaat setelah diantar kurir dan expire date juga masih 1 bulan lebih. Coba cek ulasan, banyak pembeli juga mengalami kendala pie berjamur. Jelek sekali kontrol kualitas pie susu ini. Kasian reputasi toko ini ikutan rusak gara - gara produk yang tidak dijaga reputasinya oleh pemilik produk. Maaf yakin kaka penjual, ini ulasan jujur. Mungkin bisa disampaikan kepada produsen produk agar memperbaiki kawalan kualitas produknya.",1
"Respon seller OK. Packaging rapih. Susunan sesuai. Kukisnya sahda teksturnya lulus, hanya masih kemanisan mnrt sy. Kalau dikurangi sedikit manisnya surplus ok? ?? ???",2
Produk Kesesuaian. Komoditi Berfungsi Dengan Baik.,2
"kehancuran dengan khidmat toko ini, Dan nyesal denga perniagaan ini, paket lama datang, dah itu niaga tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh, barang disini, pelan tidak bertanggung jawab,",4
"bgs brgnya, semoga awet.",2
Baru pakai sekali langsung carik. .. bahan tipis. .. pengiriman lama. . chat ga pernah di bls. . ga recommended. ..,1
"Pos kilat, cepet banget nyampenya beli malem dan ketika itu juga langsung dikirim. Harga juga jauh lbh murah. Terima kasih!",3
Barangnya bagus mewah banget. Udah dicoba jg bulu2 yg ngegumpal ke tarik jg. Bagus pokoknya,3
gurau senda bgt warnanya. recommended harga murah tapi ngga murahan. next bakal order lagi,3
Ukuran mur di kepala gorillanya ga sepadan dgn ukuran mur utk holder handpone begitu jg dgn kamera televisi saya. Sgt mengecewakan. Jd sama sekali tak bs digunakan. Tolong ksh solusi dong,4
"check in nya gampang bgt, cuma perasaan liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",3
Pipetnya tidak dikirim..,1
Pengiriman tepat waktu. Perkara paket dan benda diterima dalam kondisi tuan. Sudah dicoba dan berfungsi dengan baik. Terima kasih & Sukses selalu.,2
hal sdh di terima dgn selamat dan barang dagangan nya muantaaap sekali. maju dan terus endapan masakan toko nya.,2
kan pesanan nya wrn yellow. . yg dikirim graay sih hmmm,1
MANTAPPPPP,3
"Benda sesuai pesanan dan pencalonan cepat, terima kasih yaa: )",2
Pine tree state baru pakai ini krn habiskan stock yg sebelumnya. Yang skr kualitasnya buruk krn cair beda dengan yg sebelumnya tdk Cair. pdhal di awal saya kegemaran produk ini. Disayankan saja kualitasnya turun krn dicampur cairan,1
seller sangat slow respon. pengiriman lama. baru aliran ini ada yg sy suka bintang 1. bukan krn barangnya tapi respon sellernya,0
"Udah ngikutin prosedur penggunaannya, lemnya nggak bisa lengket. Waktu habis di perekat udah kering, udah dikasih lakban kekayaan prosedur, sandal yang dilem bisa ditarik. menjengkelkan",0
emang rasanya kaya basi apa gimana? ? kok gini amat kaya minyak wangi tong sampah,0
selangnya robek. tasnya jg robel di penjuru,1
Hati2 untuk yng beli alat ini. Saya baru pake 2 kali dan besiny copot dari base nya. Seller tidak memberikan solusi padahal pine tree state meminta replacement dan bukan refund. Saya sarankan untuk membeli jenama lain dripda membeli brang defect dari toko ini.,1
"Sy pesan lilin yg angka 1 dan 6. Tpi di kirim nya angka 7. Angka 6 nya sdh benar, pdhl wkt beli sy sdh jlalasin sy mau yg angka 1 dan 6. Sy tdk bs kirim foto nya krn sy udh buang brng nya krn tdk bs di pakai. Sy udh tunggu brp hr, tau2 smp brng nya dan di buka yg di kirim lain sm yg di beli. Sy cmn pesan utk ke Dpn nya blajarlah yg Teliti sebelum brng di townsend.",1
Pelayanannya sangat runtuh,0
Penjual ANGKUH. .. yang namanya pembeli itu RAJA. . pada layani sebagaimana mestinya. . KEPUASAN PEMBELI PRIORITAS UTAMA. . LAH LOH? kesombongan SOMBONG. . santapan TUH DUET HARAM. . PERTAMA DAN TERAKHIR GUE BELANJA DI OLSHOP LOH CUIH! !!!,0
Untuk jar bahannya bagus. bahan2 yg lain lumayan. Namun untuk tutup jar pita tlg diperhatikan lubangnya terlalu besar. gampang ditarik smp lepas. tp terbalik dgn tutupnya stick yg kekecilan lobangnya. stick plastik g bisa masuk. akhirnya hrs diganti tutup stick jd tutup pita. tp y pe er ngerjainnya krn udh keiket kecil2 gt kan. pengampunan agak panjang reviewnya. untuk yang lain bagus.,1
bagi yang mau beli game pass bagus nih di gedung ini. di layani sampai selesai. makasih ngab,2
Tak sesuai gambar. ini pentungan dijahit cuman disambung pake obras. bahannya tipis. merintangi,4
"Fast respon, next hari depan order lagi disini thank you",3
Jamnya berfungsi biasa. Biasa kesesuaian. Keren banget modelnya.,3
"ribet pemakaian, gk di saranin perolehan",1
ikan bagus dan sehat. mantaaaaap,3
"Bagus. Sesuai Ekspetasi. Original. Pengiriman Cepat. Cuma kaki bagian tombol � Adjust � agak menggabungkan kedalam ya syak wasangka susah ditekan. Kalau tombolnya bagus, aku langsung kasih bintang 5 hehehe",2
mksshhh pelangganku syuukkkaaaa,3
"trima cinta yah, berfungsi dgn sangat baik. Produk nyaman & berjaya dipakai. Packing aman? ?. Berkualitas bahan kaliber? ?. Dijamin Termurah.",3
Produknya bagus dan berfungsi dengan baik,2
"agak kecewa sih, jilbabnya ukuran kecil banget, gak racun dipakai untuk matang..",4
"Br pakai 15mnt sudah rusak, padahal engga jatuh dan ga kebanting.",1
"Jujur lumayan kecewa banget dengan claim buket mint eucalyptus, kepastian yang kebayang wangi kyk minyak kayu putih gitu tapi lulus datang bener2 ga ada wangi mentha atau eucalyptusnya. Atau mmng aku idung ak yang salah cium. ?? yang kejelasan wanginya bikin eneg dan berbaling bukan nyegerin kayak minuak kayu putih. terus ga dapet free pouch juga. ??",4
mantap. .. pengiriman menakjubkan kelancaran. .. . produk aman..,2
buat xiaomi 9t cocok. . tombolnya lembut bentuknya keren,2
"Gak bener nih, harusnya yang dateng tuh meja utuh, malah baut2 gak terpasang, dan baut2nya keremehan banget. .. mau dilem? ? ngaco nih * * * * * *!",0
selalu klien disini. ngmpulin recehan menjadi mas.,3
Bagussss. . Bumbun repat susunan.,3
"pel nya lebih kecil dibanding dengn spin mop merk lain jadi kalo nyimpen ga ngabisin banyak space, bahan baku lumayan tebel??",2
"untuk barang dengan harga yang cukup mahal, saya berekspektasi tidak betul jus bubble kaki pinggiran lobang home button dan kamera televisi. saya sudah coba beberapa waktu untuk memperbaikinya, tetapi sepertinya bukan salah pada pemasangannya.",1
sangat kecewaaaa bangett pengiriman barang lamaaaaaa sekaliii tidak sesuai dengan waktu taksiran nya dan melebihi sampe 3 hari lebihhh dari saat estimasi nya. . kecewaaaa,4
padahal gw uda kasih Note pewarnaan MERAH dan gw udah chat kepenjual juga yang dateng malah warna violet! ERROR nih yang jual Kesel gw,0
orgdapet benda nya bgs. . tapi saya dapet yg patah.,4
barang cepat sampe. penjual fast respond. cuma dpt produk yg covernya agak lecek.,2
"bahan nyan lembut dan empuk lezat dan tidur ya lebih enak gak pegel pegel lagi kelulusan bangun tidur bye bye salah bantal, Material bagus dan halus. Jumlah sepadan. Bagus Banget! . Harga terjangkau.",3
Baru dipakai 1 malam. Langsung ngedrop.,4
barang cepat panas dan rusak,4
"Blm dimainin barang udh cacat mana no angkanya ada yg pudar lagi, serangan jantung dah",0
Sangat kecewa. Keluaran terkesan sudah dipacking ulang (lembaran dan berat tidak sesuai dengan yang seharusnya ).,4
BOCOR!,0
tidak berfungsi persamaan sekali. . produk nya. . kutu awet masih ada & tidak mati. . kecewa saya tdk sesuai speak nya,4
Rqpihhhhhhhhhhhhhhhh,3
Beli packing Karton sama bubble tp Karton ndak dikirim. .. Mohon diperhatikan pampas,1
beli 2 pcs. .. yang sekeping normal tanpa kendala. . yang 1 lagi stuck House cartridge nya gak mau ke tengah. .. step nya seperti dengan yang normal ikutin manual. ..,1
"fast respon, recommended Seller",3
"mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem",3
Jamnya berfungsi lazim. Bahannya bagus. Ukuran sesuai. Nyaman dipakai lama.,2
"Jujur, awalnya sih kawatir dikarenakan baru pertama ketika membeli emas lewat online, Alhamdulilah ternyata penjualnya Jujur dan Perhatian bakalan jadi klien terus nih aku. Terima sayang",3
"PUAS BANGET, SEMPET ERROR DI KURIR & MAU PAKE GERCEP, SELLER NYA RESPON BGT & SAMA2 CARI SOLUSI. ORDER ULANG & GA PELIT, wujud YG DIKASIH TAMBAHAN DIKIT2. . MAKASI YA KAK. JAYA longgokan TOKONYA??",3
"pelayanan mantap. .. langsung kirim dan sampainya cepet banget, packingnya juga ok banget? ?? ???",3
belanja disini mantap pengembaraan cepat dan barangnya rekomended dan packing aman dan rapi hari depan belanja lagi disini insyaallah,3
alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga dari tokped makasii seller,2
"kacang copot di dasbord, lemnya kgk keganasan",1
Dijualnya perkara yg udah mau expired. . Pantesan aja koq murah..,1
"HArga terjangkau. Tetapi sekarang dua adaptor yg tidak busuk hati berfungsi tidak ada power sama sekali setelah di cek engineering saya jg sepadan sekali tidak busuk hati di betulkan. please check properly before you sent the packages, and make sure all the item works.",1
Terjemahannya berantakan bgt. Mending beli yg kelainan inggrisnya aja,0
"Barangnya bagus bgt. Kokoh, sisirnya jg ga tajem, bos kliknya juga praktis",3
mantab minnn pengiriman jam saku 5 kudis masih di gasss? ???,3
"Sory yah pesanan ga sesuai, bersangka XXL di deskrisi Lebar 50 Kepanjangan 75. Yg datang lebar 43 panjang 60 nda muat boss..",0
Kura kuranya bukan mulus,4
"gak kemunculan pengaruh, kutu msih hidup, sdh saya ujian langsung. merasa ditipu nih, semoga dapat karma dah lu",0
"kaliber dan bahanya sangat bagus, ,? ?? ???",3
"belanja kedua kalinya, selalu puas. pengiriman bijak pantas. overall bagus banget",2
inti agak panas dn warnanya ga cocok,4
Barang Kedatangan tapi banyak yang tergores dan penyok di penyangga nya: (,1
Paking tidak rapih jebol,4
"pengiriman sangat durasi, diluar estimasi yg tercantum",1
mantaaappp biasanya langganan,3
"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang dagangan tdk original.",1
Kualitas produk ketiadaan memuaskan,4
"Barang baru sampe, trus dicoba, awal nya bagus, tiba tiba mesin nya mati, udah dicoba berkali kali tetap ga hidup, seller di chat tidak respon, dana sudah diterima seller, tokopedia ga bisa bantu komplain saya, kecewa sekali. Sudah 10 hari sejak komplain saya cuma disuruh nunggu katanya di cek, tiap hari saya tanya masih dicek, ga pernah sekalipun duluan kasih info soal barang saya, selalu saya yg tanya duluan, jadi kapan penyelesaian nya? Baru sekali ini belanja di tokopedia kena seller ga bagus begini, minta refund ga ditanggapi, barang saya juga ga tau kemana dan diapain, saya beli baru tapi kayak beli barang refurbish yg ga dikirim dikirim, menyebalkan! !!",0
"Bahan bagus sih, tapi pewarna foto sm asli saint bede",2
Bahannya adem. Warnanya jelita? ?. Ukuran sepadan. terimakasih,3
batalyon masker yg gelungan / lemnya lepas,1
kalo udah bayar dicuekin sama penjualnya! ! - chat 3 januari 2021 di respon. - order 3 januari 2021 jam 11 siang dengan kurir grab same - clarence shepard day jr. - barang sampai 4 januari 2021 masa 3 asar. KALO UJUNG UJUNGNYA GAK SAMPAI TUJUAN DI HARI YG SAMA NGAPAIN BAYAR ONGKIR MAHAL PAKAI GRAB!!,0
padahal gw uda kasih Note kulit berwarna kemerahan dan gw udah chat kepenjual juga yang dateng malah pewarna UNGU! ERROR nih yang jual Kesel gw,0
"paket datang kardus penyok & robek. kedatangan klo buat kado. udah banyak yg gini, kenapa bukan aktual perbaikan dr mooimom?",1
mkkasih admin daper pengorbanan murah paketan sepadan cdr n redoxon,2
"pesen hitam dikirim putih. . serangan jantung. mau direturn ngga keburu, soalnya barang tsb buat kado ultah hr ini. Makanya saya pake same hari. Padahal sdh sy ingatkan loh, tolong dicheck dulu sebelum dikirim. ..",0
"Pemasangan mudah karena aksesoris pembantunya lengkap, komoditas juga sesuai ekspektasi",2
ini mah ada robusta nya ga kesesuaian uraian dan ekspetasi payah,0
beli 5 pd gosong semua. ?? baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.,1
ini bukan kaos kaki. . tidak ada tumitnya. . sekali pakai langsung melar,4
Gak kejelasan,0
bahannya tipis dan jahitannya menyusutkan rapi,4
respon kecepatan sangat memuaskan,3
"kunci bagian depan kendur alias tidak kencang, dan respon seller sangat bukan memuaskan. ..",1
Gampang lepas dan keinginan nge - grip di new Fujifilm Dekade - T3 saya,4
"Riil pict, real spek, packing rapih dan sangat aman walaupun kertas printer thermal tp dikasih label fragile, sellernya recomended sekali, mantaaabbbss??",3
"Mantap, kalau di mencium aromanya sedikit ada perubahan dari yang sebelumnya.",3
Gampang lepas dan kurang nge - grip di new Fujifilm X - T3 aku,4
jepitan nya bagus2 canti anakku minat,3
benda kesesuaian perintah. . tp seller luar biasa responnya tergesa gesa n kos sdh sampai lebih cepat dr taksir. kemenangan selalu n sehat selalu y gan. .. terimakasih,2
"mantap barangnya kesesuaian, berguna makasih ahad? ?? ???",3
"Benteng kelewatan, melampaui dateng kiriman juga sudah sobek, debuan. ?? ?? ?? ?? ?? ?? ??",1
"Mantul banget response dan jasa Seller ini lho! !? ?? ?? ?? ? Isi kurun waktu 1 hari paketnya tiba di rumah, sepertinya bersandiwara aja kalo emang ditungguin! !? ???",3
"pesanan udh selesai apaan, kalangan barang tidak di Terima, sudah ajukan komplain, nungguin lama, sampe saiki ga dpt barang malah di minta penilaian benda. # putus asa keberatan deh",0
Mainannya bagus banget? ?? ???,3
"mantab kesesuaian pesanan, respon cukup sigap, dan cukup informatif package rapih aman, kondisi barang bagus segel, sempat kendala gosend error jd baru besoknya hari sabtu di proses, sigap bantu proses samapta akhirnya bs diantar sab juga. thanks",2
bagus bgt bukunya. keutamaan. makasih,3
"pine tree state sarankan jangan transaksi sama kedai ini, pesanan aku sampai saat ini belum dikirim. .. longgokan bohong klo ditanya. ..",1
Barang tdk lengkap. . sdh lama lapor tp sampai kejap ini belum di kirim2. .. sdh sering ditanyakan tp hanya janji2 aja.,0
"kerewelan payah narik balonnya biar kelebatan, eh bolong. ..",4
"Nga sesuai yg di harapkan, pingin yg kecil2 jd besar dan cenderung kasar jd nya",4
Bahannya adem. Warnanya jelita? ?. Kriteria kesesuaian. terimakasih,3
"Untuk pengiriman antar pulau penjual hanya packing dg 1 lapis kresek. Alhasil dusnya babakbelur penyok & sobek sana sini, padahal ini mau utk kado. Barang2 kecil hanya di olshop lain dipakein bubble wrap & kotak double. Mana lama bgt baru dikirim, order Sabtu dikirim Sen. Shame on you? ???",0
Mantaaappp �. ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??,3
obatnya cocok buatan doggy yg berjamur. sdh beli jumlah jam,3
kecewa bawa tidak kesesuaian susunan menceritakan 10 yg datang cuma 8 botol,4
"packing nya bocor, oli kemana mana kecewa.",4
Efektif menyaring kotoran. manteb lah. ya. jernih banget ini fluida,2
pesen apa dikirim apa? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???,0
Secara keseluruhan sudah bagus namun bagian dalam kadang keutamaan copot copot,2
"Packaging aman? ?. Packaging rapi. Desainnya lucu. Respon penjualnya top. maap fotonya burem, soalnya ss dari video unboxing??",3
"Penggunaan di HP Samsung: Bermutu bunyi baik. Berkualitas mic standar menuju buruk (suara harus keras baru bisa terdengar oleh lawan bicara ). Pengguanan atas MacBook: Masa terhubung kualitas suara baik, namun selalu terputus (tidak stabil koneksinya ), sehingga tidak bisa digunakan. Buat temen - temen yang perlu connect ke laptop gitu mending cari TWS lain deh. Soalnya koneksinya ke laptop enggak stabil. Sekian.",1
"Kainnya gk tipis, standar tebal batik dasar, adem, lembut, variant yg dikirim penjual, kesesuaian.",2
pencetannya agak kemaruk jd tkt cepat rusak. terus airnya jd bau plastik. . tidak dapat dipakai,1
"komoditas bagus, sesuai pesana � pengiriman cepat Positive job",2
keluaran mantap packingnya bagus,2
"Bakalan jd langganan. . pengorbanan terjangkau, pengiriman juga oke",3
"untuk produk untung datang nya bagus, untuk pengemasan jahat banget, bsa di bilang nggak layak, dan syak wasangka penyok kotak nya, kayak bekas pakai",1
"Kargo sebenarnya sudah sampai tadi petang, cuman baru ta unboxing dan mainkan petang ini. Sukaaa! Recommended ni toko? ?? ?? ?? ?? ???",3
"kelahiran perampasan salah satu karet sampingnya, sudah di serpih dalam negeri box tapi tidak ada",1
baju nya tipis. . corak celana nya juga gak setara dengan di gambar. . gak riil fict mnurut saya. . sablon nya licin sekali cuci dijemur lengket dan lepas. . nyesel perbelanjaan di sini gak sesuai dgn expektasi saya,1
"Kualitas barang sangat bagus, hasil terbaru, kemasan medium, seller cepat menanggapi.",3
arahan tidak sesuai ukuran.,4
"Belum sebulan pemakaian, lampu pada jam dan indikatornya sudah mati dan tidak berfungsi lagi. Padahal jam tidak pernah jatuh atau terkena percikan air. Sebelum mati, jam hanya bisa menyala paling werda 3 hari setelah batre dicas penuh ya tidak sepadan dengan iklannya yg bisa penentang belasan siang hari",1
"Hantaran diterima dengan seronok dan di packing rapi, sesuai deskripsi, ada jahitan kekurangan rapi di bagian kaki tp no probs",2
"Barangnya bagus bgt. Kokoh, sisirnya jg ga tajem, tombol kliknya juga praktis",3
mantap barangnya? ?? ???,2
"produk sudah di Terima dgn baik, exp aman masih jauh. thx soho",2
"Jumlahnya tidak sesuai dgn promonya. Setelah sy terima & dibuka, jumlahnya hanya 4 yg seharusnya 5.",1
keinginan komunikatif,1
jahitannya ngga rapih. . banyak benang2 yg belom kepotong. ada juga kapas yang copot: ' (( (,4
gk ada plat besinya. .. cm ada jenama merk isi,1
bagus bgt kep nya nnti mau bli lgi ahh,3
celananya kekecilan sayang amet,4
barangnya ada yg sobek diujung nya jadi macet � ketika dinyalakan,4
"whiteboard melengkung, alumunium bengkok, skrup hilang, tangga rendah sekali, jauh dari gambar & deskripsi",1
spesifikasi benda kurang lengkap dipakai dewasa ngga bisa hanya kesampaian genting,4
jahitannya ngga rapih. . banyak benang2 yg belom kepotong. wujud juga benang yang copot: ' (( (,4
Kualitas underpad buruk tdk kesesuaian nilai.,4
"Tidak licin. Pembelian ke sekian. Bagus, warna sesuai gambar.",2
Barangnya baret dan gak mulus,4
"dipenjualan tertulis obeng besi berani, bohong obengnya ga besi berani sama sekali akan sulit untuk yang baru belajar jika tidak memiliki alat yang lengkap. menjelajahi parah",4
kamera yang saya beli baru dipakai 1 tengah hari sudah layarnya rusak. dengan harga yg cukup mahal barangnya tidak bagus mutunya.,4
"untuk kualitas ternyata berpadanan dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok perolehan disini karena barang akan hanya di proses bbrp jam sblm penghapusan walaupun pesan nya di hari biasa.",4
"butuh cepet di kirim lama di respon pun lama yang jual amanah brather, ringkas nyesel gw perolehan di toko ini",1
"Respon kepesatan tp sayang tdk sesuai kemungkinan. Ukuran S nya besar, kantong kiri - kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris / miring, bertentangan kanan posisi mengancingkan tdk pas sehingga melengkung. Kesannya yg menjahit anak negeri - asalan. Tidak rekomendasi",1
"mantap, , packing rapi. . stabil pokoknya. ..",3
pewarnaan pinknya tdk kesesuaian? ???,1
"Oke mantap, jabatan pantas, seller ramah fast response. Produk sesuai harapan. Thanks",2
"di chat minta pengiriman instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. mengudek nih bikin kapuk.",0
BOCOR!,0
pengiriman cepat dan aman. .. ini sudah awal repeat order membuat nabung.,3
"berfungsi dngn baik, , playanan toko ini sangat bagus, saya saran kan belanja ditoko ini, , gak bikin kecewa pelanggan, best of the best lah toko ini,,",3
sdh sering repeat order. .. mantap,3
tidak sesuai dengan bentuk,1
"kedai parasit, gk jelas barangnya. . bangkai",0
"Gak sesuai bayang bayang, sudah benyek, kemasan plastiknya polos gk ada print 3mnya sepadan gambar",1
Minta pewarnaan putih dikasih hijau. . Seller simpan alasan babibu..,0
Pengiriman sangat tua,4
"baunya pasaran, prtama ketika pakai semua orang sekeliling gue sakit busa. . luar trlalu expektasi tinggi. .. rugi kalian pengorbanan segitu..",1
iPad sepertiga yang dibeli di seller ini dan rombongan memuaskan. Bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya. Highly recommended..,3
"dikirimnya kecepatan dan super duper rapih, terima kasih",2
"mantap bgt, kualitas beneran seperti kaya webcam sejutaan",3
"kurang puas krn bahannya perbedaan dengan yg digambar, ekspektasi bahan medok ternyt tipis bgt",4
"zooonk, pengeluaran ini tdk ada dlm paket yg sy order? ? gagal sm toko ini??",4
Pokoknya suka bgt lah ama sabun ini,3
gk di kasih ini padahal sya sudah perolehan,1
"Ada sedikit kekurangan, selainnya oke",2
dusta gak dapat Gaji kapuk membelanjakan d di sini? ?? ?? ?? ?? ?? ???,0
"bagian saku kiri blus, tampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kidal ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi pencabulan yang sama. Terima kasih puncak waktu & perhatiannya.",1
Sifat produk encik. Tempat hanya dengan box original dari pan - nya.,2
"Suara yang dihasilkan jernih. Garansi Resmi. Kacang digunakan. Seller sangat komunikatif dan perincian dalam menjelaskan fitur yang bisa digunakan untuk streaming TV maupun film, sangat recommended untuk hobby nya nonton Produk berfungsi dengan baik. Barangnya original? ?.",3
Barang sesuai aturan,2
"mantap fast response, penjual ramah dan solutif next pasti order disini lagi thanks gan!",3
Bahannya nyaman? ?. Nyaman di pinggul. Anak zadah dipakai.,2
Tidak dapat karunia dan tidak di info kalau hadiahnya Tidak ada. . Mengecewakan! !! ! Tidak mengakuri dgn poto! !!,4
ada halaman yang hilang. masa dari halaman 84 langsung lompat ke halaman 133. mohon di sekatan kembali setiap halamannya dong kalo sudah dicetak.,4
pelayanan tokonya murahan..,0
joooosssss gandooosss. . pengangkutan rapih & terburu buru,3
"HArga terjangkau. Tetapi wujud dua adaptor yg tidak bisa berfungsi tidak wujud power sama sekali setelah di cek engineering saya jg sama sekali tidak bisa di betulkan. please check properly before you sent the packages, and make sure all the item works.",1
Brang sampe walau agak durasi terimkasih,2
maaf bintang nya cmn 2 casan nya gk bisa di pakai sudah saya usaha berkali kali hijau 20 - 30 mnt batok casan nya panas bgt klo di pake takut meledak untuk pngiriman dan respon oke,1
packing berantakan ada yg bocir tumpah semua,0
kecewa sih pesannya L5 iya L5 tapi berasa. itu celana XL kecil amat heedewhh bikin kesedihan sama ini toko mana bahannya tipis juga.,4
"Pengiriman laptop dr kedai tidak dicek dahulu, .. laptop yg dikasih ke pembeli layar pecah, kerdus rusak, .. padahal packingan tidak ada yg rusak, .. . menghabiskan waktu saja, buat klaim ke tokpedia, berminggu minggu baru berhasil klaim ke pihak jaminan. Ternyata toko yg sudah verified tidak menjamin, Pelayanan toko ini buruk, respon cepat saat awal beli aja, .. saat dikomplen sangat lama, mengulur2 waktu, tidak mau tanggung reaksi, .. padahal jelas komplainan langsung dihari berikutny setelah paket dibuka, yg seharusny, bisa langsung tuker unit langsung dr toko. .. . Trus Apa gunany ditulis di Syarah Garansi toko 3 hari? ?? .. . Cukup terakhir beli disini, thanks",1
"Batal townsend barang, yang dikirim item harga jauh lebih murah (Smart Breaker ). Transaksi sudah terlanjur diselesaikan, karena sudah beli beberapa masa dan piawai tidak ada soal.",4
Pegangan kokoh dan stabil. Packaging aman dan bagus luar siri. .. Muatan berpadanan deskripsi.,3
"Awalnya seneng karena barang cepat tiba dan bagus, ternyata belum kesampaian sebulan sudah rusak ga racun dipake lg??",4
"sangat terlalu mahal, kualitas lem setara sama aibon.",0
"barang sampe kardus rusak gini, kata mas yg bawa melampaui dia terima kardus nya uda gini. kecewa saya uda lama tambang yang diterima bgini. batin nya paas di buka, sanitizernya basah smua tumpah keluar seger seperti ke buka gitu.",4
"Awalnya coba2 beli merk ini tapi ternyata kulkasnya ga bagus, kaki saat proses pendinginan kompressornya suranya kekerasan berisik jaminan kekacauan banget",0
respon baik mutu cukup hrg terjangkau,2
masker baik dipakainya tidak sesak. .. .. bagus,2
Celananya sudah dicuci dan dipake ma anakku. Dan puas banget ma produknya. Walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi. Bahannya memang random dan ga bisa milih tapi masih sepadan banget ma harganya. Pengirimannya juga cukup cepat. Thanks Seller? ?.,3
"barang padan, packing aman, pengiriman dan habis cepat, blm dicoba, semoga cocok",2
beda sma yg di gambar. pdahal udh pernh pesen skali di sni,4
padahal barang belum diproses tapi tidak bisa mengajukan penghapusan karena salah barang. alhasil tidak cocok dan jerawatan pake dagangan ini.,1
"gausah beli ringlight disini, yg dikirim barang rusak. ringlightnya mati packingan tipis buat tripodnya bengkok. pengembalian donasi ribet. saya ga terlalu kesukaran dgn tripodnya tapi ini ringlightnya gabisa dipake sm sekali saya mau kembaliin ringlight aja malah di persulit. nyesel beli disini buang2 duit buang2 waktu",1
Ini barang keterlaluan sih bilang ukuran 60x90 tp sunat bahannya keterlaluan banget. Terlihat di foto underpad saya yg lama merk lain jauh lbh besar dan lbh tebel. Bkn kekacauan harga cuman 50rb an tp kesel aja liat penjual kasih spek tp jauh banget dari ukuran sebenernya. Kapok deh ga bakal beli merek dagang ini lagi. Terima perasaan,1
Barang tidak diterima sampai masa kini. Order dari Bulan Ume. Skrg sudah August.,1
"bungkusan hal robek, ada bagian helai yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",4
"Dapet certi eye 2022, Berarti memang terbaru. Terimakasih mengukur",2
barang sunyi dan sesuai pesan,2
sambungannya tidak rapih..,4
Saya beli tasbih digital berbeda warna tapi setelah saya terima barangnya tidak sepadan catatan yang saya kegemaran. ..,1
brownis nya penyek. bertuah ga ancur. SANGAT kekecewaan SAMA pengembaraan NYA # ANTARAJA. LELET DAN BIKIN BROWNIS SAYA PENYEK. TOKPED HRS NYA BLACKLIST TUH ANTARAJA,4
