text,label
"Respon cepat tapi sayang tidak sesuai harapan, ukuran S-nya besar, kantong kiri-kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris/miring, sebelah kanan posisi kancing tidak pas sehingga melengkung. Kesannya yang menjahit asal-asalan. Tidak rekomendasi",1
"Tidak ada tambahan bubble-nya yang ada banyak korannya",1
"AAAA bagus banget pengirimannya cepat dan aman juga packaging-nya, bisa nyala juga tadi sudah dicoba, beli dengan harga Rp0 senang banget",3
"Bukunya cepat rontok, lemnya tidak kuat",1
"Cantik sekali",3
"Ini kok tidak ada di stand hanger pesanan saya? Buat apa saya tambahin biaya",0
"Harga terjangkau, tetapi ada dua adaptor yang tidak bisa berfungsi tidak ada power sama sekali setelah dicek engineering saya juga sama sekali tidak bisa dibetulkan, please check properly before you sent the packages, and make sure all the item works",1
"Salah kirim produk, admin lama banget balesnya, proses retur tidak jelas",1
"Pelayanan toko sangat buruk, saya order laptop di sini, dan setelah barangnya sampai, laptopnya tidak mau menyala, habis itu saya berusaha minta solusi dari seller, awalnya seller masih mau respon seadanya (tidak menawarkan solusi dan sangat lamban) lalu karena mikir responnya lama banget, terpaksa saya ajukan komplain, tapi setelah dikomplain, seller tidak pernah jawab diskusi ataupun respon kendalanya, saya dicuekin selama 8 hari, sampai jangka waktu habis dan dana di refund, kalau ada yang baca ulasan saya, saya anjurkan untuk order di toko lain, jangan tergoda sama tittle official store, nyatanya pelayanan toko tidak lebih baik dari merchant biasa, harga juga tidak lebih murah",1
"Bagus, sesuai ekspektasi, direkomendasikan penjual ini",3
"Biasa disinfectant kalau dinyalain api menyala, yang ini tidak! Jadi ragu!",1
"Packing rapi sekali sama berlapis-lapis, pengiriman cepat, barang pas 40 pcs, mantul, langganan ini mah, nanti malam takbiran pesan lagi",3
"Barang tidak sesuai gambar, kualitas seperti harganya, murahan, kapok belanja di sini lagi",1
"Kecewa!",0
"Toko penipu, tipu harga, tipu merek, semoga dapat karmanya, amin",0
"Proses packing sangat lambat",1
"Kaca malah jadi buram, cairan ini baunya seperti porstex, hati-hati dalam membeli",1
"Bahannya dari plastik dan tidak kuat juga buat menopang laptop, ini sih kuatnya buat tablet guys, lebih baik jangan beli yang ini",1
"Spray tidak sesuai gambar, semprotannya seperti mainan pistol anak-anak aja",1
"Mantap jiwa",3
"Kecewa lah, tidak ada penyelesaian, di chat tidak dibalas, di WA tidak dibalas, lari gitu aja sampah",0
"Arrived safely! Yay, puas banget, terima kasih Mizan! Cantik banget bukunya, tidak ada defect apapun yuhu, puas! Terima kasih Mizan",3
"Barang cacat",0
"Saya pesan tiga bungkus makanan kucing merek Bolt ukuran satu kilogram, tapi dikirim hanya satu. Anehnya di label pengiriman tertulis 3 kg dan 3 pieces (lihat foto). Dan nama penerima dan alamatnya sudah benar. Bagaimana mungkin? Padahal seperti bisa dilihat di foto, dari ukuran bungkusnya saja tidak mungkin hanya sebesar itu dapat berisi tiga pcs / tiga kilo. Sudah dikomplain tapi tidak ada respon yang berarti. Dana memang dikembalikan sebagian sesuai jumlah barang yang tidak dikirim. Tapi silakan dinilai sendiri",0
"Dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya, mentang-mentang gretongan, hahaha parah asli",0
"Barang rusak setelah seminggu, respon penjual buruk, katanya garansi, chat saja tidak dibalas, garansi bohong! Pikir lagi deh kalau mau beli di sini",1
"Penjual tidak sopan santun, dibilangin malah ngengas, aneh!",0
"Barangnya bagus banget, semoga awet, kalau awet gua bakalan beli lagi di mari buat cadangan",3
"Ternyata banyak yang kena tipu, judulnya ada machine ternyata mesin otot tangan sendiri, bisa retur tidak ya ini? Useless lah kalau kayak gini, kalau bisa retur, chat saya dan akan saya ubah bintangnya",1
"Lancar semuanya, kamarnya bagus, terima kasih banyak ya",3
"Enak sekali, bakal order lagi",3
"Ini kok belum diulas sih kan saya mintanya tumbuk halus benar-benar parah",0
"Sempurna",3
"Pelayanan penjualnya jelek, slow respon banget",0
"Kecewa banget! Beli dan langsung bayar di tanggal 11 Agustus 2021, dan sekarang di tanggal 5 September 2021 barang masih belum diterima. Melakukan complaint setelah 2 minggu dari tanggal pemesanan karena masih sabar dipikir ada kendala. Sekarang sudah hampir sebulan masih dibilang follow up terus dan tiba-tiba status pesanan yang tadinya complaint malah selesai. Tidak paham jadinya ini bagaimana penyelesaiannya",0
"Padahal gua sudah kasih note warna merah dan gua sudah chat ke penjual juga yang datang malah warna ungu! Error nih yang jual, kesel gua",0
"Ban jadi hitam kembali! Mantap! Produk original! Bahannya kuat! Ban menjadi seperti baru kembali",3
"Toko yang tidak direkomendasikan. Pelayanan pengiriman tidak sesuai kenyataan yang tertulis di deskripsi. Dan terdapat barang yang kurang malah tidak dikirim, lebih memilih kembalikan dana pembeli",1
"Saya membeli 2 sepatu yang sama dengan ukuran berbeda. Yang dikirim adalah sepatu nomor 42 dan 41. Pengajuan klaim adalah penukaran. Namun malahan yang diterima uang. Ini benar-benar merugikan pelanggan. Sekalipun saya dapat order kembali, namun ada biaya ongkir yang harus ditanggung. Kualitas sepatu nomor 42 pun tidak prima. Daerah tongue jahitannya loncat. Pengalaman ini benar-benar mengecewakan",0
"Suka banget sama Flimty karena membantu memperlancar BAB, rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, terima kasih kak, semoga sukses usahanya",3
"Barang cacat, saya tidak suka",0
"Respon seller sangat cepat dan ramah, packing sangat rapih, direkomendasikan seller lah pokoknya",3
"Barangnya bagus banget, sesuai sama harga, gagangnya juga kokoh banget dan keliatannya kayak bagus gitu",3
"Aman sampai tujuan dan cepat, tinggal buka packingan belum saya cek, mudah-mudahan tidak ada yang sobek, terima kasih bos, next order lagi",3
"Kaki mainan robot Hulk pecah/rusak. Mohon dicek sebelum kirim barang",1
"Penipu ini penjual, nano apanya, basah, becek, sudah mahal",0
"Barang pecah dikirim",0
"Kan pesanannya warna yellow, yang dikirim gray sih hmm",1
"Sejauh ini kualitas dan bentuk pellet paling bagus dari semua toko yang pernah saya beli. Packing oke dan pengiriman juga cepat, direkomendasikan lah pokoknya",3
"Penjual tidak jujur dan pengiriman super lama padahal pesan Gojek Instant. Di hari pemesanan diinfo kalau ada suara MARHABA/HELLO karena ketekan, padahal seumur-umur beli Apple tidak pernah ada kasus bisa ketekan kalau belum dibuka. Sudah bilang juga kalau saya tidak mau barang yang ini karena menurut saya aneh, katanya belum dibuka tapi mana bisa ada suara tiba-tiba muncul? Dari factory-nya masa? Eh hari itu tidak kunjung dikirim tapi bilangnya sudah dikirim, nyatanya ditunggu sampai baterainya habis, baru dikirim keesokan harinya?? Dipikir saya tidak pernah beli barang Apple kayaknya, barang baru Apple itu selalu dikasih baterai minimal banget 20% dari full. Ini tidak bisa nyala sama sekali. Hehe mau bohongin saya ya. Sudah cukup beli sekali saja di sini",1
"Pelayanan bagus, besok-besok order lagi",3
"Mantap, dikardusin satu-satu dan di bubble wrap lagi, murah lagi",3
"Spray tidak sesuai gambar, semprotannya seperti mainan pistol anak-anak aja",1
"Barangnya tidak sesuai sama yang di gambar",1
"Barang tidak sesuai, order warna hitam polos yang datang malah motif",1
"Jamnya berfungsi normal, ukuran sesuai, keren banget modelnya",3
"Percuma juga kasih bubble warp dikasih barang reject pabrik, tidak bisa kasih foto pula, rese",0
"Terbaik sih ini, pesanan-nya super cepat sampainya, diprosesnya cepat banget, baru pesan hari itu, besoknya sudah sampai lagi, pengemasan aman banget juga ya, terima kasih seller dan kurir",3
"Mantap, sesuai deskripsi dan gambar",3
"Pengiriman sangat buruk, respon penjual
Use code with caution.
Csv
25.1s
continue

text,label
"Pantes murah bubble wrap nya tipis, kirain tebel. nyesel order dimari!!",0
"Admin slow response. Konfirmasi ketersediaan barang lama sekali. Bonus gift yg dikirim juga ga sesuai",1
"pelayanan buruk, barang yang dikirim tidak enak. jangan beli disini",1
"maaf saya kasih bintang 1. karena paketnya tidak sampai ke saya langsung. sempat nyasar ke tempat lain karena penerimanya sama dengan nama saya untungnya penerimanya langsung menghubungi saya. tapi pas saya ambil ternyata isi nya cuma 1 box sesuai foto padahal saya pesan 3 box. si penerima mengaku tidak mengambil 2 box sisanya. alamat bisa tidak sampai ke saya karena label alamatnya tidak dibungkus pakai lakban kertas bening jadinya berdebu, kena air bisa pudar kan.",1
"sdh 2 tahun berlangganan memakai cat sablon ini..hasil ajib,seller nya juga ajib",3
"waw murah bangetttt, packingnya rapih, produknya bagus keren mantap. sangat uhuuy pisan deh pokoknya hehehehehe",3
"tidak sesuai gambar.... Janggan percaya ama Seller ini penipu..... kualitas jelek.....",0
"barang ada yang cacat, beli 2 yang satunya lagi cacat",0
"barang baru datang pertma saya coba di samsung A52 bisa terbaca,baru saya pasang di cctv ternyta ga bisa.penasran saya coba di samsung m30 juga ga bisa,pensran lagi saya coba di oppo A15 ternyta ga bisa juga.masih pensran saya coba lagi disamsung A52 ternyta dh ga bisa.Seumur umur baru ini saya kasih bintang 1,klaim garansi ternyta ribet juga.kapok saya belnja di apliksi ini maupun toko ini,masih enkn tko seblah.komplain kepenjual disurh komplain ke toped,komplain toped disurh komplain dulu gimna baiknuy sama penjual.hadeh..pok kapok saya..",1
"okeeee..... siiipps..... kereeennn abis utk tempatbhotwhealsnya gan",3
"isi paket via link aja yg di rekomendasikan aja selalu gagal,via ovo,mandiri sampe BCA aja selalu gagal..ga siap system' nya jangan jualan..",1
"Bagussss.. Selalu repat order.",3
"recommended seller buat pelapak,sesuai pesanan.to markotop",3
"Jahitan rapi. Modelnya cantik ??. Warnanya cantik ??.terimakasih kk",3
"Belum dicoba semoga lebih bagus hasilnya drpd yg biasa shampoo noni mokeru. packing mantull dan respon seller cepat. Goodlah????????",3
"Pengiriman cepat, barang sesuai pesanan, dan terbungkus dengan rapi ???????? Recomended",3
"barang sesuai, pengiriman cepat, recommended",3
"Terjemahannya berantakan bgt. Mending beli yg versi inggrisnya aja",0
"minta size 43 yg dikirim size 44, kebesaran gk bs saya pakai,bagaimna?",1
"hati2 barang rusak di kirim",1
"pesan warna coklat yg sampai warna abu abu .. lain kali tolong klo mau jualan lebih profesional lagi !",0
"admin ditanya2 respon cpt dan ramah, barang cpt sampe,sampe dgn rapih.tata cara install lengkap dijelasin,sisanya dipandu.sangat sangat membantu dan baik adminnya,rekomended bgt. next pasti beli2 disini lg. puas bgt",3
"bagus banget, harganya murah tp kualitasnya ternyata bagus banget. designnya juga keren en berfungsi sesuai iklannya. recommended banget. pengiriman jg cepat dan aman. thx ya",3
"tolong di cek dulu sebelum kirim..power yg satu keluar asap..untung ganti kapasitor sendiri bisa..",1
"Harga termurah kualitas dan layanan teratas!! Recommended product from recommended seller!!",3
"Mantap barangg cepeatt sampaii barang bagus penjual nyaa fast respons banget, packingan oke banget aman sampai di tempatt.. barangnya kerennn bangettt",3
"pelayanan buruk, barang yang dikirim tidak enak. jangan beli disini",1
"JANGAN BELANJA DITOKO INI !!! PENIPUAN !!! YG DIKIRIM BARANG MURAHAN DAN GAK MAU DIGANTI SELISIH HARGA !!!",1
"BARANG DTG TIDAK SESUAI YG DIKASIH TAHU ADMIN NYA !! BILANG RICE COOKER 1,2LITER !! TERNYATA BARANG YG DIKIRIM 1 LITER",0
"Barangnya bagus mewah banget. Udah dicoba jg bulu2 yg ngegumpal ke tarik jg. Bagus pokoknya",3
"pengirimannya koq lama bgt ya..order kamis..br dikirim senin.itupun setelah dichat tny kapan dikirim..alhasil gagal memberi kejutan.tolong perbaiki kinerjanya ya..",1
"Keras sekali. Sampai tangan sakittt . Yg dijual paket bagus. yg dijual lepasnya beda bgt. nyesel beli banyak.",1
"kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah di ganti kaos kaki",0
"Hati hati guys gua beli tiga terus satu bener bener gabisa dipake. Sengaja ngasih bintang satu lagian gua chat abangnya ga respon",1
"BAGUSS BGTTTT SESUAII , btw aku bli yg s013 and s008",3
"Mur sama bautnya kurang dan penjual pertama bilang akan respon setelah 5-7hari setelah 2 minggu masih aja ga ada solusi. disuruh kirim balik bagian jemuran padahal yang kurang cuma mur sama baut dibikin ribet akhirnya itu bagian bawah ga bisa dipake. kurang profesional penanganannya",0
"tolong di cek dulu sebelum kirim..power yg satu keluar asap..untung ganti kapasitor sendiri bisa..",1
"Udah yang ketiga kali buat disini best banget asli cepat gak ada obattt!!!!???????????????????",3
"tenyata gak bagus utk kucing jantan di saluran urine nya ... hati2",1
"baru pake 3 hari udh berulah, susah hidup, kadang hang, frezee blank saat lagi on komputer. minta di ganti gk di respon trs buat apa embel2 garansi lifetime? not recommended",1
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",1
"tokonya tidak sportif, tidak koperatif pengalaman buruk belanja di toko ini barang cacat diajukan keluhan tapi tidak bertanggung jawab di chat lewat Tokped ataupun WA tapi tanggapannya muter muter doang kebanyakan basa basi padahal tidak mau bertanggung jawab lu makan tuh uang ***** buat **** istri lu hati hati dengan toko ini",0
"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang",1
"Mentang2 beli 1 buat ngepasin uang kenapa dikasih nya dlm kondisi bekas ya? Ga ada perekat sama sekali dan ada bekas lekukan juga. Iya murah, cuman harus profesional dong jualannya..",1
"Jelek banget mic nya. Gak nyala. Kabel cuman 50 cm. Akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada",0
"kecewa !!!",0
"jangan lupa gaes diorder toko ini",3
"Barang nya robek dan penyok2, di chat ke penjualnya malah bilang wajar karna produksi masal. Trus tulisannya pake capslock semua tanpa bilang maaf krna produksi masal ini malah kebablasan capslock. Kan sebelum di kirim harus nya di cek dulu. Mana posisinya kebalik yg bagian dalam diluar, ngebaliknya kan susah kaku.",0
"Barang Sampah.. Kecewa belanja disini.. Modbo rusak kok dikirim",0
"Saya pesan 18kg yg bentuk ikan, dikirim yg donat, kucing pada mencret",1
"di chat minta pengiriman instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. kacau nih bikin kapok.",0
"aftersalesnya parah. penjual ga baca chat dan ga bales lg, janji tinggal janji",1
"lama nympe",0
"Produk yg dikirim berbeda dgn foto yg tertera..",1
"pesen 2 lapis, dikasih selapis, untung aja visornya aman, amsyong",0
"Barang sampai tepat waktu,aman dan rapih.....mantap gan.... Dapet bonus lagi..the bast pokoknya.. Kalian wajib blanja di olshop ini boz.... Makasih barangnya",3
"barang gak datang ini penipuan",1
"Pesan 3 yang sampai 2. Semoga berkah deh yg curangin",0
"Bau nya mengganggu",0
"cuco meong pokoknya????????",3
"Udah beli banyak ada 1 yg rusak mau tukar ga bisa pake belibet aturan cape deh",0
"seller tidak jujur&pengiriman super lama pdhl pesen gojek instant. di hari pemesanan di info kalau ada suara MARHABA/ HELLO krn ketekan, pdhl seumur2 beli apple ga pernah ada kasus bs ketekan kalau belum dibuka. sdh blg juga kalau saya ga mau barang yg ini karena menurut saya aneh, katanya blm dibuka tp mana bs ada suara tiba2 muncul? dr factorynya masa? eh hari itu gak kunjung dikirim tp bilangnya udh dikirim, nyatanya ditunggu smp batterynya habis, baru dikirim keesokan harinya?? dipikir saya ga pernah beli barang apple kayanyaa� barang baru apple itu selalu dikasih batt minimal bgt 20% dr full. ini ga bs nyala sama sekali. hehe mau boongin saya yahh. udh cukup beli sekali aja disini.",1
"Bahan plastiknya bagus banget, emang the best quality dah Polypropylene?? terus warnanya lucuuu??",3
"Saran buat toko,kalau bisa pengiriman nya jangan lewat antaraja . Kalau bisa disarankan pegiriman nya lewat yg lain aja",1
"Ujungnya bompel mungkin kebentur pas ekspedisi. Saran: packaging seharusnya yg lebih aman utk barang mudah pecah.",1
"Product sesuai deskripsi, packing rapih. Beneran fast charging ! Terima Kasih baseus !",3
"pengiriman lama, barang sesuai harga , tlg QC nya lebih Di perbaiki Ada bolong2 bks jarum Di jahitannya, Ada garis putih Di kerudung abu yg lbh keliatan",0
"Jgn beli disini. Seller nya slow response ketika ada masalah produk. Saya beli helm ga dicek QC terlebih dahulu sblm dikirim. Helm ada lecetnya. Beli goggle osbe kacanya baret2 halus semua. Masuk pusat resolusi juga ga kooperatif. Selalu cek cctv yg ga jelas kapan ceknya dan apa yg dicek. Barang akhirnya diretur. Setelah sampai ga direspon2 lagi. Jadi mending lebih baik batal dimana solusi awal saya adalah retur refund dan disini ga ada itikad baik seller. Udah lapor cs pun CS terpaku sistem dan pas udah koar2 baru tuh CS hubungin seller. CS toped empatinya pun msh buruk. Klo sekelas selebgram cepet ditanganin. Giliran user biasa alasannya sistem. Beberapa jam menuju transaksi mau batal baru dibatalin ini seller.",1
"Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.",0
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !",0
"packing tidak rapih.. balon foil kusut, tidak dilipat, hanya dikuntal-kuntal dimasukkan kedalam plastik.. kalau yg size kecil masih oke.. tp yg size besar jadi pada lecek dan kusut.. padahal dari awal chat saya udah bilang buat dijual lg... kalau sudah lecek begini gak mungkin saya kasih ke orang.",0
"pedes nya over, dibanding isinya yang dikit. yang gak kuat pedes over not rekomended",1
"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli",0
"nyesel beli , kagak terang",1
"BINTANG 1 karena proses nya yg lambat bukan karena barang nya.. pesan kamis pake pengiriman 1 hari, barang datang minggu siang.. bukan kesalahan kurir, status on proses nya dr kamis sampai ke sabtu malam baru samapi d kurir.. tanpa info apapun dr seller.. saya sudah baca kebijakan terlambat covid toleransi 1 hari, tp ini dr kamis sampai ke minggu brp hari ya???",0
"kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...",1
"SUDAH 4 X BELANJA TP YG INI SANNGAT KECEWA SEKALI",0
"busyeettt..lamaaa amit nyampe brgnya.pdhl udh 2x order.",0
"mantap sesuai pesanan, bakonya bener� mentol????respon cepat ,,, pengiriman cepat??????",3
"Paking oke bagus. Mohon perbaikan. Stik bergetar terus tanpa henti. mesin agak sering hang mau ganti game. Mohon diperbaiki gan. Selisih ongkir juga. Trims.",1
"pokoknya top...?????? bintang yg bicara ??????",3
"WOW KEREN BGT",3
"paten, mantab, rapi, high quality. fast respon, rekomen bingit.",3
"alatnya sering mati sendiri kak",1
"barang yg dikirim ternyata cacat produk, sisi yg satunya lepasan tdk ada ukuran/pengait nya,",1
"sayang banget analog kanan sama tombol arah ngga berfungsi,alangkah baiknya di tes dulu sebelum kirim",1
"jumlah barang yang dipesan dan barang yang sampai tidak sesuai",1
"Terbaikkk sayang banget emasnya gemoy",3
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",1
"recomended seller",3
"makasih banyak gan, sukses selaluu pelayanan mantapp barang asli. sukses selalu untuk seller dan semoga bisa terus kasih harga dan pelayanan yg mantapp",3
"selangnya robek. tasnya jg robel di sudut",1
"Pengiriman lama banget, kurirnya gagal pickup terus.Setrikanya ternyata besar dan lumayan berat.. packingnya tipiss cuma bublewrap selapis.Kualitas strikanya jg kurang menurutku, soalnya ga terlalu panas jd lama setrikanya",1
"Parah, pesan warna hitam atau biru dikirim kuning semua, buta warna apa seller nya? Udah gt lama banget diproses nya",0
"Barang SAMPAH ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di TONG SAMPAH. Sangat MENGECEWAKAN, admin TIDAK MERESPON SAMA SEKALI CHAT SAYA. lihat barang yg dikirimkan, ada dead pixel, LALU LAYAR MONITORNYA KEBALIK. SANGAT MENGECEWAKAN. catatan buat teman-teman yg ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. Jika ada rejeki lebih, belilah dengan merek yg bagus. SAYA SANGAT MENYESAL BELANJA DI SINI. SAYA TIDAK MEREKOMENDASIKAN BELANJA DISINI.",0
"Deskripsi dan gambar warna hitam tetapi barangnya yg sampai warna biru. GA SESUAI BANGET. Dichat komplain jawabnya cuma terima kasih. Ga niat jualan bos. Namanya orang jualan yg diutamakan harus kepuasan pelanggan. Klo di komplain jangan pura-pura oon/gak tau",0
"Diterima dalam keadaan packing terbuka dan terlihat sudah pecah. Komplain tapi harus kembaliin barang, malah ribet dan jadi repot sendiri.",0
"barangku kapan datang ? gua uda lama nunggu . males gua beli lagi",1
"Koq dibungkus bubble doank tanpa kardus.. sy kan jg bayar kardus + bubble sis -_-"
"packing oke..sdh sering beli disini..sippppp.",3
"pelayanan penjual nya jelek, slow respon banget",0
"Gercep banget adminnya nih. TOP lah pokoknya????",3
"Sudah pake rutin 1 bulan g ada hasil. Payah",0
"toko langganan, karena pengiriman sangat cepat. terimakasih",3
"plastik pecah jd lembek sebagian",1
"mantap bgt.....aroma rasa bkn sekedar isu...mantul dn mempesona,rasa pas di lidah dn irit d kantong,makasih gan.",3
"Respon cepat. Barang sesuai pesanan. Tingkatkan kepercayaan dan kepuasan pelanggan. Recommended.",3
"barangnya tidak ada di kemasan",0
"yg dikirim rusak, ajukan komplain tp gak jelas",0
"Salep nya di bikin dulu jadi lama baru sampe... Beli tgl. 22 eh... Tgl. 28 baru sampe... Untung salep doang... Kalo obat mah keburu mati yg sakit... Mending beli di toko obat dah",0
"barangnya ga dikirim sampai hari ini",1
"jelekkkk",0
"pengemasan lambat banget, pengiriman lamaaaaaa!!!",0
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",1
"Barang tidak datang. Proses refund memakan waktu lebih dr 1 bulan. Sama sekali tidak memuaskan.",1
"Kulit jadi cerah. Cepat meresap. Cocok di kulit kombinasi. Cocok di kulit berminyak. Kemasannya lucu ??. Penjualnya ramah banget. Cocok di kulit normal. Proses pesanan cepat. Cocok di kulit kering. Respon penjualnya top. Cocok di kulit berminyak. Packaging rapi. Packaging aman ??.",3
"Pengiriman lambat polllllll!!! Ga pantes jadi official Store.",0
"unreliable. walau dptnya flash sale 69rb, tetep gak worth. cuma sekedar charge yg ringan� saja mgkn ok ??",1
"Kualitas produk sangat baik Produk original Harga produk sangat baik Kecepatan pengiriman sangat baik Respon penjual sangat baik",3
"Asli samsung, pelayanan sangat baik",3
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",0
"pengiriman super duper lamaaaa!!! not recommended.",1
"Maaf tp sablonnya bener2 ga layak??????",0
"Dikirim bor nya kurang satu. Terus bukannya tinggal ngirim yang kurang, Saya harus ngirim balik 1 kotak. Buang2 ongkir. Sengaja dibikin repot.",0
"tertulis dapat hadiah. taunya bohong loh. g dapat apa2. bonusnya GK datang!!!!",0
"bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kiri ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. Terima kasih atas waktu & perhatiannya.",1
"jangan mau beli disini.. kemasan nya jelek, barang sampai dalam keadaan pecah dan seller nya gk mau tanggung jawab",1
"Kiyowo. Suka banget sm koleksi BT21 nya. Thanks UBS, pengiriman cepet dan packing aman.",3
"Buku yang saya pesan terdapat 16 halaman yang kosong. Bagaimana cara menukarkannya?",1
"saya nyesel pake yg same day.. rugi dikirimnya lama",1
"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??",0
"barangnya mantap, berkualitas, kokoh, bergaransi, seller ramah, pokoknya mantap banget",3
"Pelayanan ramah, design maksimal, hasil sesuai harapan. recommended..",3
"lain kali tolong lah di cek baik baik sebelum di bungkus",1
"pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekom bgt gaes",3
"maaf sya kasih bintang 1.. di keterangan udh jelas pilihan warna KUNING RUSA, pilihan warna lain jika tidak ada warna kuning warna HIJAU atau BIRU,, tapi yg dteng malah warna PINK, kalau stok warna yg saya ingin tidak ada harus.a konfirmasi terlebih dahulu. tapi ini tidak. kecewa si.. karna anak saya cowo bukan cewek malah di kasih warna pink. lain kali sblum di kirim coba di cek lagi.. ????",1
"Ngirim barang gak sesuai pesanan, ngeselinnn !!!!!!",0
"mantap!..jgn ragu2..langsung saja booking....recommended!",3
"sellernya aneh.. jawabnya apa.. yg dilakuin apa.. ga singkron . ribet",0
"alamak....buset.packingnya kurang rapi...di bungkus plastik putih transparan aja.harusnya di bungkus plastik hitam aja biar rapih.",0
"keripik tempe pecah2. packingnya kopong. Edit: rasanya juga asin banget, beh ga recommended yah, mecin banyak. orang **** juga tau bisa dikomplain, bahkan ga pake asuransi pun bisa komplain. cuma worth ga sama waktu yg dihabiskan buat komplain? penjual yg ga bisa terima kritik ga layak dapat bintang. maap yah , perbaikin lg packingnya, ekspedisi manapun kalo packing keripik pake plastik setengah kosong (ga padat) ya ancur koclak2 dalam dus. mau pake buble juga mubazir.",1
"Keren banget pelayanannya. Cuman beli lilin ajah servicenya bagus dan super cepat. Pesan pagi eeeh siang dah tiba!",3
"pas datang ky bau tape basi ?? ga ky yg sebelumnya pesan. kynya sudah rusak",0
"produknya dipaketkan dengan rapi dan tidak ada cacat. Recommended",3
"sampai dengan selamat, mulus dan berfungsi sempurna. Seller mau sabar dikonsultasikan dan mengemas dengan aman. Recommended",3
"Satu minggu pesanan gagal pickup terus, penjual tidak ada reaksi sama sekali, setelah komplain ke toped, langsung dikirim, (pesan tgl 28 mei sampai tgl 7 juni) ini tidak tau siapa yg salah, penjual atau kurirnya, merekalah yg tau, isinya banyak yg kurang bahkan ada yg hampir setengah botol. Mengecewakan sekali, padahal sudah orderan yg kesekian kali, kali ini ampun dah, ganti seller yg lain.??????????PENJUAL TIDAK RESPON DENGAN JUALANNYA!!!",0
"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini",0
"selangnya robek. tasnya jg robel di sudut",1
"ada satu yang salah dong pengirimanya gimana kurang teliti",1
"Fast response, diproses & dikirim langsung, dikemas dengan baik (rapi & sangat aman), pengiriman sangat cepat, harga ekonomis (murah), pesanan lengkap sesuai, kualitas produk sangat baik (lentur & melekat kuat), Trusted Seller, produk & penjual sangat direkomendasikan, Terima Kasih.",3
"pelayanan ramah, gratis design, pokoknya rekomendasi banget bikin cap disini",3
"salah kirim barang dan sudah dibantu bisa retur, namun setelah retur ternyata barang yg dikirim rusak (retak isi dalam eye shadow) nya, ini menunggu utk retur kembali. semoga dapat dibantu utk bisa retur kembali",1
"besi disalah satu sisi gak bisa diatur panjang pendeknya karena sudah dol jadi alat gak bisa digunakan, mengecewakan sekali",1
"pembelian Kesekian kalinya dan biasanya dikemas pake kardus tapi yang dikirim cuma pake bubble wrap dan pecah lagi. ajukan barang rusak katanya bukan kesalahan toko tapi pas dicek masa patahannya/ serpihannya kurang. saya coba satuin tapi ada bagian yang memang ngak ada. apa di pengiriman mereka buka bubble wrap terus diganti gitu?",0
"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang tdk original.",1
"Tampilan si ok banget tapi bahan tipis banget, masa baru dipake (pemakaian normal) dua minggu jahitannya udah sobek sendiri..",0
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
"bolong bolong ada minyak2nya gitu Jelek",0
"order yang dual glass dikirim yang mono hddhh g jelas",0
"KURANG TELITI, SAYA PESAN HITAM 1 DAN MERAH 1 YG DIKIRIM HITAM SEMUA",0
"Minta warna putih dikasih hijau.. Seller banyak alasan babibu..",0
