text,label
saya kira dapat lengkap kurang ternyata apa solusinya?,1
"proses pengiriman lambat banget dan balasan chat lambat banget juga, meminta cancel enggak bisa",0
kirim celananya enggak sesuai ukuran,4
baru di pakai seminggu rusak,4
"barang sudah sampai tujuan , hanya saja sebelum dikirim mohon perhatikan barangnya terlebih dahulu.",1
"beli abon 2 srundeng 2 tapi salah dikasih srundeng semua 4 jadi enggak jadi dapat abon karena kalo retur harus mengirim bareng yang salah, ribet..",0
"barang jelek mudah hancur..dipakai ngebor langsung rontok mata bor nya..kaya nya cuma dari besi biasa l,, sesuai harga",0
"pengiriman super cepat,barang sesuai pesannya.",2
mantap!..jgn ragu2..langsung saja booking....recommended!..,3
barang bagus kualitas oke,2
"order 30pcs datangnya 29pcs. ketahuan nya setelah dibongkar dan diberesin masuk ke kotak, ada satu kemasan 5 yang isinya cuma 4!!! complain ditolak, karena enggak ada video unboxing.. ternyata unilever official account pun tak bisa dipercaya.. ??????",1
"duh kok enggak belajar dari pengalaman ya banyak yang complain datangnya dalam keadaan retak , saya kira sudah diperbaiki pelayanannya",0
sablonan kurang bagus. pas di cuci hancur sablonannya,4
"pesan tanggal 2 maret jam 9 pakai pengiriman instant, sampai nya tanggal 3 maret. padahal sudah bayar mahal, dikirimnya keesokan harinya. bukan salah pengantarnya, driver go-send nya sudah mengantarkan paket dengan baik. tapi durasi proses dari toko sangat lama. padahal butuhnya tanggal 2 maret makanya saya pilih pengiriman instant. saya juga sudah tanya pihak toko jika paket bisa dikirim hari itu juga atau tidak, jawabannya bisa. tapi kenyataannya paket saya tidak dikirim pada hari itu juga. kalau tidak bisa dikirim hari itu juga ya bilang. saya juga sudah ajukan cancel pesanan juga tidak ada respon dari penjual. pelayanan sangat sangat buruk. tidak recommended. semoga lebih baik lagi kedepannya.",1
beli kemasan baru di kirim kemasan lama ! bintang 1 kon%tl,0
sangat tidak recommended!!!,0
bahannya nyaman ??. nyaman di punggung. beban tersebar merata. desain ergonomis. gampang dipakai. penjualnya ramah banget. bahannya fleksibel.,2
barang yang dikirim tidak ada dilist barang yang surah ditulis tapi dianggap ada. padahal yang bikinnlist penjual sendiri. dia yang menginkarin sendiri,4
"enggak jelas enggak ada instruksinya, rakitnya ginana... sepertinya juga barangnya beda sama yang saya pesan.",0
bahanny enggak enak,4
"packing perbaiki ,buku datang sudah penyok",0
"beli abon 2 srundeng 2 tapi salah dikasih srundeng semua 4 jadi enggak jadi dapat abon karena kalo retur harus mengirim bareng yang salah, ribet..",0
sesuai deskripsi...barang sampai dengan keadaan baikpackaging aman ??. respon penjualnya top. barangnya original ??.,2
barang bagus banget asli dengan harga sgni dapat quality wireless microphone kayak begini the best,2
"bau makanan tidak nyaman, dan rasa tidak enak.",0
"seller helpful banget, barang sudah diterima dengan baik dan sudah di tes ????",2
"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir harusnya sebelum dikirim dites dulu, toh packaginya tidak ada segel dites dulu boleh kayaknya sayangnya bintang minimal 1 not recommend",0
rasanya kayak buav*ta. enggak worth itu,1
"kualitas barang cukup bagus, sudah sering belanja di toko ini, kemasan sederhana",2
rasanya kayak buav*ta. enggak worth itu,1
"selalu suka dengan sabun ini, enak dan segar apagi dipakai setelah olahraga",3
"toko terbodoh yang pernah ada! 1. packing ancur, tidak di packing sama sekali barang rusak. 2. pesanan tidak sesuai. 3. tujuan saya membeli di toko bodoh ini adalah membeli usb mini fan, sebelum order tanya apakah barang ini ready? toko menjawab ready. hasilnya paket sampai di rumah di selipin uang refund usb mini fan tersebut. kelak barang kosong cancel saja tolol. saya harap para customer berpikir berkali kali untuk belanja di toko tolol ini. dari pada kecewa setelah membeli nya. terimakasih.",0
benda asli nya tak seindah yang difoto: (,4
mic dari awal enggak lidah api,4
"packing nya bocor, oli kemana mana kehancuran.",4
"dari 4 perolehan yang bisa dipakai hanya 2, itupun tidak sempurna, kemungkinn pecah di pengiriman karena paking tidak aman / seadanya..",1
"barangnya bagus pengirimannya terburu buru, cuma kekurangan agan rendah ini yaitu terlalu tuan dan ramah, bahkan pengiriman di hari minggupun dijalankan. tuhan memberkati, kebajikan dan sukses selalu. terima sayang.",3
"pengiriman lelet, request pewarna enggak di acc, sangat kekecewaan. ..",4
barang (printer yang di kirim rusak admin online tapi tidak mau membalas chat dan pertanyaan saya untuk claim jaminan.,1
"pengiriman lamaaaaaaaaaaaaa, ditanya dulu baru sadar",0
"pengiriman amat sangat tergesa gesa dan packingnya juga rapi dan bagus, harganya ok banget dan yang pasti original. enggak menyesal berbelanja disini karena semuanya? ? thank you tapi the seller",3
kesedihan! !!,0
"nipu, ini mah bukan 90 yard wkwkwk kaco",0
nomor cahaya terdaftar. barangnya original? ?. berfungsi dengan encik. packaging aman? ?.,2
tampak luar ok cuma resletingnya enggak racun dibuka. gerigi resletingnya sudah rusak 1,4
"respon seller cepat, proses & pengiriman cepat. model & bahan ok, cuma kualitas jahitannya? !! silakan lihat gambar deh, banyak kerutan ke jahitan pundak dahan & kerah. jadi bingung mau pakai bajunya, enggak dipakai mubazir, dipakai ya malu juga. mohon ya perhatian bagi seller. terima kasih.",1
recomended seller,3
debessss,3
hantaran yang dikirim tidak sesuai dengan barang yang diterima,4
l2 r2 trigger nya endapan macam * * *,0
maaf cuma bisa kasih 3 bintang. saya dapat barang yang penyok dan mesiu hilang 1. respon dan kedudukan juga kelewatan,4
lama pengiriman. . atc di tarikh itu juga tapi enggak di kirim2. beberpa hari dulu baru di kirim.,0
"bahan dan peragawan bagus, hanya saja size terlalu kecil sudah up 1 size masih ngepas. modelnya kekinian.",2
"chat tidak di balas, kuota yang di janjikan 50gb nya tidak masuk, hancur louisiana serangan jantung parah",0
"admin ditanya2 respon cepat dan ramah, barang cepat sampe, sampai dengan rapih. tata perkakas install lengkap dijelasin, sisanya dipandu. hebat sangat membantu dan baik adminnya, rekomended bgt. next pasti beli2 disini lg. puas banget",3
"produk memang sesuai deskripsi penjual. harga juga terjangkau. pekerjaan pun cepat. tapi kualitas produknya berbeda dengan original / bawaan seperti tingkat presisi antar bagian maupun finishing nya. agak keras diputar2 untuk setting. bautnya pun yang kepanjangan, padahal original nya yang panjang hanya untuk kamera saja, sehingga menjadi pemberat di helm.",1
"harga terjangkau. rekomended. warna kesesuaian. pengiriman cepat cuma 2hari sampai fast respon medikus seller, posisi barang utuh bagus warna nya cantik banget kurirnya juga baik. . nelp sampai 4x mastiin alamatnya. .. tq seller fotonya gada. . adanya video. jadi maine ss dari video..",3
payahhh. . packing rumah cuma plastik dustnya manaaa?,0
"selalu bagus produknya, pembelian ke 2 mantap min, semoga laris",3
saya tidak menerima produk persamaan sekali dari kurir dan kurir tidak menelfon saya kalo barang sudah diantarkan dan dititipkan di siapa karena saya belum menerima perdagangan saya saya mengajukan komplain,1
"bukunya original, alap tidak ada cacat. sayangnya saja respon dari penjual lama sekali, bahkan tidak di respon.",4
respon penjual sangat jelek ditanyain siang hari nih besok baru balas,0
ternyata barangnya kau mengira benaran promo,1
barang sudah diterima dan berfungsi dengan baik. terima kasih,2
respon jelek,4
"respon mahir, kiriman kecepatan, benda sepadan, recommended seller",3
"seller semangat, sabar jawab semua penyelidikan, benda sampai tepat waktu, kendaraan bermotor sudah dicoba & dapat bekerja dengan baik. semoga awet, thanks",2
sesuai deskripsi. barangan berfungsi dengan tuan. packing aman? ?. berharga bersahabat? ?.,3
"pemaafan benar benar, untuk produk yang ini me kasih bintang 1 karena begitu semprotan pertama sprayer nya langsung tidak bisa dipake. . sudah coba diperbaiki ya tetap tidak bisa. . serupa nya kahf perlu ganti supplier botol deh..",4
barang yang dikirim tidak sesuai walaupun tidak melakukan keperluan 2 pewarnaan jangan satu warna,1
"kemasan ok, aman bgt. isi menakjubkan pengukur. produknya syahda dipakai",2
tidak ada talinya??,4
"sewa 4 box yang disegel plastik hanya 1 buah, yang 3 lain tidak ada segel. ini apa maksudnya benar kenapa dibedakan sama ini? bagaimana higenitas masker ini?",1
box nya enggak di rakit,4
mantap sangat bermanfaat,2
saya menyesal pakai yang same clarence shepard day jr.. . rugi dikirimnya kepurbaan,1
"bobot barang di deskripsi 4, 5kg. padahal berat asli barang dari kurir detik diterima cuma 1kg. jadi ongkir sangat mahal dari kenyataan dan harus mengajukan komplain dll untuk bisa dapat refund ongkir. merepotkan.",0
tong penyok: (,4
dengan harga segitu moderat bagus suka??,3
ada beberapa kalimat yang kekosongan. saya cukup kecewa dan hal itu sangat menggangu pine tree state ketika membaca.,4
"kelim tidak rapih, ada 2 jahitan pelanjutan depan dan samping",4
saya menyesal pakai yang same tengah hari. . rugi dikirimnya dahulu,1
"sok far langsung dan baris pellet paling bagus dari semua toko yang pernah saya pembelian. packing oke dan pengiriman juga cepat, recommended lah pokoknya? ???",3
jelek,0
dipaksa beli. setelah checkout hati-hati saja seperti gedung ini.,1
"kualitas kurang bagus, kalau di pegang masih masih terasa banget seperti stiker dan benar setelah di tes gampang terkelupas, not recomended, kualitas begini banyak yang lebih murah",4
barang tidak sepadan,4
packing sama sekali enggak ada karton + bubble. ..,1
"benda sudah diterima sesuai deskripsi dan tempat cepat, thx",2
"bahan bagus, kain beracun melebar dan elastis",2
"aku sudah bisnis beli transpulmin baby di toko ini (menarini health & beauty dan juga produk lainnya. respon toko cepat dan transpulmin baby ini sangat cocok dengan kulit bayi. cepat meredakan influenza & batuk pada bayi. menngunakan bahan alami, melembabkan kulit bayi, aman membuat kulit bayi, tanpa bahan pengawet, dan tidak memicu alergi. pokoknya mantul deh. .? ?? ???",3
mengecewakan,4
ikan bagus dan keselamatan. mantaaaaap,3
"mengirim benda enggak sesuai pendakian, ngeselinnn! !! !!!",0
kedudukan pantas buku dalam kondisi baik,2
sewa 3 yang beroleh 2. semoga berkah deh yang curangin,0
"thx gan, barang kedatangan dengan sekuriti",2
"pesanan sepadan deskripsi, pengiriman mahir",2
terimakasih barangnya bagus banget,3
"beban original, pengemasangan sangat encik dan sangat cepat, seller sangat fast respon",3
"flash disknya sudah sampai dengan sekuriti. packingnya tenteram bgt, rapi, dan game aman sanggup dimainkan. kayaknya dapat bonus game juga di dalamnya. terima kasih wanita! meriam sesuai & gamenya seru!",3
"pemaafan kepada seller, hanya busuk hati memberikan 2 markah, disebabkan barang yang dipesan tidak sesuai dengan yang diterima, pesannya kepala gesper yang hitam polos sesuai gambar dengan kode 2, namun yang di terima bermotif, jadi tidak sesuai harapan. .. mau ajuin komplain juga malas, karena saya anggap enggak terlalu penting. .. semoga kedepannya seller lebih tuan lagi dalam khidmat. ..",4
"tokonya songgong bareng rusak meminta dibebanin ke pengguna, enggak usah jadi penjual kalo bubble dibebankan ke. pengambil",0
"bagus barangnya, cepat nyampeknya? ???",2
hati hati guys gua beli tiga terus satu benar benar enggak bisa dipake. sengaja mengasih dekorasi kepingan lagian gua chat abangnya enggak respon,1
"roll diambil 1 / 4. menampak dari potongan sudah mencong mencong. jualan yang benar, jangan hanya ingin untungnya saja",0
enggak recomended. produk sih ok seperti biasa. tapi packing cuma pakai amplop kondangan putih dibungkus plastik. benar jebol semua obatnya. padahal buat stok. najong banget dah. di chat enggak dibales. kapok lah gue perbelanjaan disini.,1
"mac zarah, padahal sudah ada bubbel. karena kardus cuman menempel doang di mac, jadi ketindih2 retakan",0
sekali pakai,1
barangnya original? ?. berfungsi dengan baik.,2
barang dagangan tidak bagus murahan,0
barang sampah. . kegagalan penggunaan disini. . modbo rusak bulu tangkis dikirim,0
"game senang, posisi box dan game cartridges mulus, pengiriman super cepat, seller yang super responsive, thanks gan recommended banget beli game disini",3
ini retak bagaimana benar kok pembungkusnya apa enggak dicek dulu sebelum dikirim,1
bukan waktu mutu mahal yang didiskon. . tapi jam yang sesuai harga beli dan kualitasnya..,2
barang cuma bisa dipakai seminggu. .. uap nya enggak muncul lagi. .. kecewa banget. .. jadi enggak bisa diapa2in. buat yang lain jangan karena murah pembelian ya. .. barang cuma had seminggu,4
"pashminanya pendek, enggak seperti yang ada di uraian",1
hantaran enggak busuk hati dipakai? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ? serangan jantung ini mah,0
"mengenai barang sudah sesuai. .. ., respon sangat lambat. saya meminta dikirim pakai sameday (6 jam . barang baru diantar dan keterima di hari ke 3 (cat: transaksi sebelum jam 11 siang . packing barang saat pengiriman sangat seadanya. tidak rekomendasi deh kalau membuat yang barang pengin buru - buru diterima / dipakai.",1
"pie susunyabberjamur, padahal baru disimpan sekitar semingguan dan expiry date masih sebulan. biasanya kalo beli di bali enggak kayak gitu, ya biar teman-teman yang beli pie susu nya aware saja ya. sedih juga sudah disayang2 makannya, eh pas mau makan ternyata jamuran, terpaksa dibuang? ?? ? sudah chat juga ke sellernya, katanya karena enggak dimasuki ke kulkas. tapi dulu kelulusan beli di subali juga enggak memasuki kulkas sih. .. fyi saja buat teman-teman yang mau beli ya",1
mesen 4 yang datang hanya 3 saja yang perca bosnya kosong enggak ada isinya,1
"mantavv sesuai arahan, joss",3
mantap,3
"memory sudah saya pasang. berhasil 4 keping 8 gb ddr3, semua berfungsi dengan baik. pengiriman sederhana cepat. recommended seller. ??",3
puasssssssssssssssssssssssss. ..,2
"barang tidak dikirim, deli raja drama di ecom di sini atupun oranye. jangan lagi beli disini kalo mereka mengadakan promo. sekejap complain dan mau kekurangan barang dikirim pun tidak di acc alasan stok ruang. jadi dana dikembalikan sesuai harga promo. kalo enggak niat bikin promo faali enggak usah bikin, kalo nama deli jelek kan deli sendiri yang rugi. bye enggak akan perolehan deli lagi",0
seharusnya cute. .. tapi sayangnya. .. . benar noda kecemaran kuning terpasang beauty blendernya. ...,4
"pesan warna nila, dikirim warna pink. padahal buat anak cowok, packing lelet sampai 24 zaman, menggundahkan",4
parfum datang kondisi terbungkus rapi namun saya curiga kenapa tercium aromanya sampai keluar padahal belum dibuka sama sekali dari kardus luarnya. begitu saya buka kardus luar ternyata kardus dalamnya basah kemudian saya buka dan didalamnya isi parfum tinggal sedikit sekali. . saya tidak tahu yang bermasalah di oengemasan atau pengiriman. mohon racun dievaluasi lagi terimakasih,1
"mantap barangg cepeatt sampaii objek mengampul penjual nya fast respons banget, packingan oke banget aman tiba di tempatt. . barangnya keren banget",3
"baguus banget, puaslah dengan carote. ditunggu promo2nya lagi. terima kasih ya",3
yang di pesan kemerahan yang datang nila serangan jantung,4
"barangnya original, harga murah, pengiriman cepat. terimakasih tokopedia, terimakasih seller dan terimakasih untuk para kurir. . semoga kita keselamatan selalu dan dijauhkan doktor segala macam virus. . cepat sembuh indonesiaku. . love ya!",3
"mantap, benda oke",2
dendeng yang saya terima ada angka yang muncul jamur putih di dipermukaan dagingnya. untuk rasa banyak sekali ketumbarnya sehingga waktu dimakan rasanya kasar sekali. seller mohon diperhatikan kualitas produk sebelum dijual. terima kasih.,1
enggak dikirim barangnya: (,4
"wow murah bangetttt, packingnya rapih, produknya bagus keren mantap. sangat uhuuy pisan deh pokoknya hehehehehe",3
tolong di kawalan sebelum dikirim jadi khususnya sd,1
"yang dikirim rusak, ajukan komplain tapi enggak jelas",0
"beli 2 kotak tubuh total 20 buah pie terdapat 5 buah pie yang sudah jamuran. padahal paket langsung dibuka sesaat setelah diantar kurir dan expire date juga masih 1 bulan lebih. coba cek ulasan, banyak pembeli juga mengalami kendala pie berjamur. jelek sekali kontrol kualitas pie susu ini. kasihan reputasi toko ini ikutan rusak gara - gara produk yang tidak dijaga reputasinya oleh pemilik produk. maaf yakin kakak penjual, ini ulasan jujur. mungkin bisa disampaikan kepada produsen produk agar memperbaiki kawalan kualitas produknya.",1
"respon seller ok. packaging rapih. susunan sesuai. kukisnya sahda teksturnya lulus, hanya masih kemanisan mnrt sy. kalau dikurangi sedikit manisnya surplus ok? ?? ???",2
produk kesesuaian. komoditi berfungsi dengan baik.,2
"kehancuran dengan khidmat toko ini, dan nyesal denga perniagaan ini, paket lama datang, deh itu niaga tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh, barang disini, pelan tidak bertanggung jawab,",4
"bagus brgnya, semoga awet.",2
baru pakai sekali langsung carik. .. bahan tipis. .. pengiriman lama. . chat enggak pernah di bls. . enggak recommended. ..,1
"pos kilat, cepat banget sampainya beli malam dan ketika itu juga langsung dikirim. harga juga jauh lebih murah. terima kasih!",3
barangnya bagus mewah banget. sudah dicoba juga bulu2 yang ngegumpal ke tarik jg. bagus pokoknya,3
gurau senda banget warnanya. recommended harga murah tapi enggak murahan. next bakal order lagi,3
ukuran mur di kepala gorillanya enggak sepadan dengan ukuran mur untuk holder handpone begitu juga dengan kamera televisi saya. sangat mengecewakan. jadi sama sekali tak bisa digunakan. tolong kasih solusi dong,4
"check ini nya gampang bgt, cuma perasaan lihat saja invoice sama ktp next, mau lah order voucher lagi di sini terima kasih",3
pipetnya tidak dikirim..,1
pengiriman tepat waktu. perkara paket dan benda diterima dalam kondisi tuan. sudah dicoba dan berfungsi dengan baik. terima kasih & sukses selalu.,2
hal sudah di terima dengan selamat dan barang dagangan nya muantaaap sekali. maju dan terus endapan masakan toko nya.,2
kan pesanan nya warna yellow. . yang dikirim graay sih hmmm,1
mantappppp,3
"benda sesuai pesanan dan pencalonan cepat, terima kasih yaa:",2
pine tree state baru pakai ini karena habiskan stock yang sebelumnya. yang sekarang kualitasnya buruk karena cair beda dengan yang sebelumnya tidak cair. padahal di awal saya kegemaran produk ini. disayankan saja kualitasnya turun karena dicampur cairan,1
seller sangat slow respon. pengiriman lama. baru aliran ini ada yang saya suka bintang 1. bukan karena barangnya tapi respon sellernya,0
"sudah mengikuti prosedur penggunaannya, lemnya enggak bisa lengket. waktu habis di perekat sudah kering, sudah dikasih lakban kekayaan prosedur, sandal yang dilem bisa ditarik. menjengkelkan",0
memang rasanya kayak basi apa gimana? ? kok begini amat kayak minyak wangi tong sampah,0
selangnya robek. tasnya juga robel di penjuru,1
hati-hati untuk yang beli alat ini. saya baru pakai 2 kali dan besiny copot dari base nya. seller tidak memberikan solusi padahal pine tree state meminta replacement dan bukan refund. saya sarankan untuk membeli jenama lain daripada membeli brang defect dari toko ini.,1
"saya pesan lilin yang angka 1 dan 6. tapi di kirim nya angka 7. angka 6 nya sudah benar, padahal waktu beli saya sudah jlalasin saya mau yang angka 1 dan 6. saya tidak bisa kirim foto nya karena saya sudah buang brng nya karena tidak bisa di pakai. saya sudah tunggu berapa hr, tau-tau sampai brng nya dan di buka yang di kirim lain sama yang di beli. saya cuman pesan untuk ke depan nya blajarlah yang teliti sebelum brng di townsend.",1
pelayanannya sangat runtuh,0
penjual angkuh. .. yang namanya pembeli itu raja. . pada layani sebagaimana mestinya. . kepuasan pembeli prioritas utama. . lah loh? kesombongan sombong. . santapan tuh duet haram. . pertama dan terakhir gue belanja di olshop loh cuih! !!!,0
untuk jar bahannya bagus. bahan2 yang lain lumayan. namun untuk tutup jar pita tolong diperhatikan lubangnya terlalu besar. gampang ditarik sampai lepas. tapi terbalik dengan tutupnya stick yang kekecilan lobangnya. stick plastik enggak bisa masuk. akhirnya harus diganti tutup stick jadi tutup pita. tapi ya pe er ngerjainnya karena sudah keiket kecil2 begitu kan. pengampunan agak panjang reviewnya. untuk yang lain bagus.,1
bagi yang mau beli game pas bagus nih di gedung ini. di layani sampai selesai. terima kasih ngab,2
tak sesuai gambar. ini pentungan dijahit cuman disambung pakai obras. bahannya tipis. merintangi,4
"fast respon, next hari depan order lagi disini thank you",3
jamnya berfungsi biasa. biasa kesesuaian. keren banget modelnya.,3
"ribet pemakaian, enggak di menyarankan perolehan",1
ikan bagus dan sehat. mantaaaaap,3
"bagus. sesuai ekspetasi. original. pengiriman cepat. cuma kaki bagian tombol adjust agak menggabungkan kedalam ya syak wasangka susah ditekan. kalau tombolnya bagus, aku langsung kasih bintang 5 hehehe",2
mksshhh pelangganku syuukkkaaaa,3
"terima cinta yah, berfungsi dengan sangat baik. produk nyaman & berjaya dipakai. packing aman? ?. berkualitas bahan kaliber? ?. dijamin termurah.",3
produknya bagus dan berfungsi dengan baik,2
"agak kecewa sih, jilbabnya ukuran kecil banget, enggak racun dipakai untuk matang..",4
"baru pakai 15mnt sudah rusak, padahal enggak jatuh dan enggak kebanting.",1
"jujur lumayan kecewa banget dengan claim buket mint eucalyptus, kepastian yang terbayang wangi kayak minyak kayu putih begitu tapi lulus datang benar-benar enggak ada wangi mentha atau eucalyptusnya. atau mmng aku hidung aku yang salah cium. ?? yang kejelasan wanginya bikin eneg dan berbaling bukan nyegerin kayak minuak kayu putih. terus enggak dapat free pouch juga. ??",4
mantap. .. pengiriman menakjubkan kelancaran. .. . produk aman..,2
buat xiaomi 9t cocok. . tombolnya lembut bentuknya keren,2
"enggak benar nih, harusnya yang datang tuh meja utuh, malah baut2 enggak terpasang, dan baut2nya keremehan banget. .. mau dilem? ? mengaco nih * * * * * *!",0
selalu klien disini. ngmpulin recehan menjadi mas.,3
bagussss. . bumbun repat susunan.,3
"pel nya lebih kecil dibanding dengn spin mop merk lain jadi kalo menyimpan enggak ngabisin banyak space, bahan baku lumayan tebel??",2
"untuk barang dengan harga yang cukup mahal, saya berekspektasi tidak betul jus bubble kaki pinggiran lobang home button dan kamera televisi. saya sudah coba beberapa waktu untuk memperbaikinya, tetapi sepertinya bukan salah pada pemasangannya.",1
sangat kecewaaaa banget pengiriman barang lamaaaaaa sekaliii tidak sesuai dengan waktu taksiran nya dan melebihi sampai 3 hari lebihhh dari saat estimasi nya. . kecewaaaa,4
padahal gue sudah kasih note pewarnaan merah dan gue sudah chat kepenjual juga yang datang malah warna violet! error nih yang jual kesel gue,0
orgdapet benda nya bgs. . tapi saya dapat yang patah.,4
barang cepat sampe. penjual fast respond. cuma dapat produk yang covernya agak lecek.,2
"bahan nyan lembut dan empuk lezat dan tidur ya lebih enak enggak pegel pegel lagi kelulusan bangun tidur bye bye salah bantal, material bagus dan halus. jumlah sepadan. bagus banget! . harga terjangkau.",3
baru dipakai 1 malam. langsung ngedrop.,4
barang cepat panas dan rusak,4
"belum dimainin barang sudah cacat mana no angkanya ada yang pudar lagi, serangan jantung deh",0
sangat kecewa. keluaran terkesan sudah dipacking ulang (lembaran dan berat tidak sesuai dengan yang seharusnya .,4
bocor!,0
tidak berfungsi persamaan sekali. . produk nya. . kutu awet masih ada & tidak mati. . kecewa saya tidak sesuai speak nya,4
rqpihhhhhhhhhhhhhhhh,3
beli packing karton sama bubble tapi karton indak dikirim. .. mohon diperhatikan pampas,1
beli 2 pcs. .. yang sekeping normal tanpa kendala. . yang 1 lagi stuck house cartridge nya enggak mau ke tengah. .. step nya seperti dengan yang normal mengikuti manual. ..,1
"fast respon, recommended seller",3
"mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem",3
jamnya berfungsi lazim. bahannya bagus. ukuran sesuai. nyaman dipakai lama.,2
"jujur, awalnya sih kawatir dikarenakan baru pertama ketika membeli emas lewat online, alhamdulilah ternyata penjualnya jujur dan perhatian bakalan jadi klien terus nih aku. terima sayang",3
"puas banget, sempat error di kurir & mau pakai gercep, seller nya respon banget & sama-sama cari solusi. order ulang & enggak pelit, wujud yang dikasih tambahan dikit2. . terima kasih ya kak. jaya longgokan tokonya??",3
"pelayanan mantap. .. langsung kirim dan sampainya cepat banget, packingnya juga ok banget? ?? ???",3
belanja disini mantap pengembaraan cepat dan barangnya rekomended dan packing aman dan rapi hari depan belanja lagi disini insyaallah,3
alhamdulilah jilbabnya bagus enggak menerawang dapat diskon juga dari tokped makasii seller,2
"kacang copot di dasbord, lemnya kgk keganasan",1
dijualnya perkara yang sudah mau expired. . pantesan saja kok murah..,1
"harga terjangkau. tetapi sekarang dua adaptor yang tidak busuk hati berfungsi tidak ada power sama sekali setelah di cek engineering saya juga sepadan sekali tidak busuk hati di betulkan. please check properly before you sent the packages, and memakai sure all the item works.",1
terjemahannya berantakan bgt. mending beli yang kelainan inggrisnya saja,0
"barangnya bagus bgt. kokoh, sisirnya juga enggak tajem, bos kliknya juga praktis",3
mantab minnn pengiriman jam saku 5 kudis masih di gasss? ???,3
"sory ya pesanan enggak sesuai, bersangka xxl di deskrisi lebar 50 kepanjangan 75. yang datang lebar 43 panjang 60 indak muat boss..",0
kura kuranya bukan mulus,4
"enggak kemunculan pengaruh, kutu masih hidup, sudah saya ujian langsung. merasa ditipu nih, semoga dapat karma deh lu",0
"kaliber dan bahanya sangat bagus, ,? ?? ???",3
"belanja kedua kalinya, selalu puas. pengiriman bijak pantas. overall bagus banget",2
inti agak panas dan warnanya enggak cocok,4
barang kedatangan tapi banyak yang tergores dan penyok di penyangga nya: (,1
paking tidak rapi jebol,4
"pengiriman sangat durasi, diluar estimasi yang tercantum",1
mantaaappp biasanya langganan,3
"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang dagangan tidak original.",1
kualitas produk ketiadaan memuaskan,4
"barang baru sampe, terus dicoba, awal nya bagus, tiba tiba mesin nya mati, sudah dicoba berkali kali tetap enggak hidup, seller di chat tidak respon, dana sudah diterima seller, tokopedia enggak bisa bantu komplain saya, kecewa sekali. sudah 10 hari sejak komplain saya cuma disuruh menunggu katanya di cek, tiap hari saya tanya masih dicek, enggak pernah sekalipun duluan kasih info soal barang saya, selalu saya yang tanya duluan, jadi kapan penyelesaian nya? baru sekali ini belanja di tokopedia kena seller enggak bagus begini, meminta refund enggak ditanggapi, barang saya juga enggak tau kemana dan diapain, saya beli baru tapi kayak beli barang refurbish yang enggak dikirim dikirim, menyebalkan! !!",0
"bahan bagus sih, tapi pewarna foto sama asli saint bede",2
bahannya adem. warnanya jelita? ?. ukuran sepadan. terimakasih,3
batalyon masker yang gelungan / lemnya lepas,1
kalo sudah bayar dicuekin sama penjualnya! ! - chat 3 januari 2021 di respon. - order 3 januari 2021 jam 11 siang dengan kurir grab same - clarence shepard day jr. - barang sampai 4 januari 2021 masa 3 asar. kalo ujung ujungnya enggak sampai tujuan di hari yang sama mengapai bayar ongkir mahal pakai grab!!,0
padahal gue sudah kasih note kulit berwarna kemerahan dan gue sudah chat kepenjual juga yang datang malah pewarna ungu! error nih yang jual kesel gue,0
"paket datang kardus penyok & robek. kedatangan kalo buat kado. sudah banyak yang gini, kenapa bukan aktual perbaikan dari mooimom?",1
mkkasih admin daper pengorbanan murah paketan sepadan cdr n redoxon,2
"pesan hitam dikirim putih. . serangan jantung. mau direturn enggak keburu, soalnya barang tersebut buat kado ultah hari ini. makanya saya pakai same hari. padahal sudah saya ingatkan loh, tolong dicheck dulu sebelum dikirim. ..",0
"pemasangan mudah karena aksesoris pembantunya lengkap, komoditas juga sesuai ekspektasi",2
ini mah ada robusta nya enggak kesesuaian uraian dan ekspetasi payah,0
beli 5 pada gosong semua. ?? baru apa bekas nih? biasanya beli enggak gini. untung asuransi 90 hari.,1
ini bukan kaos kaki. . tidak ada tumitnya. . sekali pakai langsung melar,4
enggak kejelasan,0
bahannya tipis dan jahitannya menyusutkan rapi,4
respon kecepatan sangat memuaskan,3
"kunci bagian depan kendur alias tidak kencang, dan respon seller sangat bukan memuaskan. ..",1
gampang lepas dan keinginan nge - grip di new fujifilm dekade - t3 saya,4
"riil pict, real spek, packing rapi dan sangat aman walaupun kertas printer thermal tapi dikasih label fragile, sellernya recomended sekali, mantaaabbbss??",3
"mantap, kalau di mencium aromanya sedikit ada perubahan dari yang sebelumnya.",3
gampang lepas dan kurang nge - grip di new fujifilm kali - t3 aku,4
jepitan nya bagus-bagus cantik anakku minat,3
benda kesesuaian perintah. . tapi seller luar biasa responnya tergesa gesa n kos sudah sampai lebih cepat dari taksir. kemenangan selalu n sehat selalu ya gan. .. terimakasih,2
"mantap barangnya kesesuaian, berguna terima kasih ahad? ?? ???",3
